epoch,loss,loss/Rt,loss/data,loss/ic,loss/res,loss/sigma,lr,step
42,1336807680.0,2.8053884506225586,1336723072.0,515.0655517578125,84641.9375,230.55410766601562,,2579
,,,,,,,0.0005,2580
43,1337816192.0,2.805764675140381,1337440256.0,515.979736328125,375223.46875,221.45323181152344,,2639
,,,,,,,0.0005,2640
44,1335589248.0,2.8043200969696045,1335541632.0,518.5971069335938,47622.33203125,235.79029846191406,,2699
,,,,,,,0.0005,2700
45,1337911552.0,2.8034424781799316,1337820160.0,521.7881469726562,91441.9375,226.50662231445312,,2759
,,,,,,,0.0005,2760
46,1335451392.0,2.803666114807129,1335425408.0,524.9771728515625,25442.787109375,234.69873046875,,2819
,,,,,,,0.0005,2820
47,1337992192.0,2.8047189712524414,1337782656.0,526.5369873046875,209218.734375,224.680419921875,,2879
,,,,,,,0.0005,2880
48,1335382912.0,2.802358627319336,1335301120.0,527.9454345703125,80965.0859375,239.98153686523438,,2939
,,,,,,,0.0005,2940
49,1338508288.0,2.80456280708313,1338447616.0,532.2782592773438,59637.85546875,224.4982147216797,,2999
,,,,,,,0.0005,3000
50,1335878272.0,2.8056325912475586,1335623808.0,530.97216796875,254397.5625,234.7979736328125,,3059
,,,,,,,0.0005,3060
51,1338145536.0,2.8053014278411865,1338020352.0,529.6007080078125,124640.84375,227.50650024414062,,3119
,,,,,,,0.0005,3120
52,1336308096.0,2.8045082092285156,1336250240.0,530.020263671875,57368.734375,223.4547119140625,,3179
,,,,,,,0.0005,3180
53,1336496896.0,2.804183006286621,1336428672.0,533.33203125,67774.875,223.9049835205078,,3239
,,,,,,,0.0005,3240
54,1336120448.0,2.8035826683044434,1336005632.0,534.589599609375,114281.46875,223.56385803222656,,3299
,,,,,,,0.0005,3300
55,1335938048.0,2.804159164428711,1335840512.0,536.3883056640625,96974.8828125,229.8052215576172,,3359
,,,,,,,0.0005,3360
56,1336482688.0,2.8036413192749023,1336422400.0,537.1072998046875,59976.99609375,224.0323944091797,,3419
,,,,,,,0.0005,3420
57,1335985024.0,2.8033111095428467,1335860224.0,538.1228637695312,124028.265625,225.35646057128906,,3479
,,,,,,,0.0005,3480
58,1336430592.0,2.8019518852233887,1336187520.0,537.7527465820312,242736.953125,217.72555541992188,,3539
,,,,,,,0.0005,3540
