epoch,loss,loss/data,loss/ic,loss/res,loss/smma,lr,step
204,0.0009749652817845345,0.00044979265658184886,5.121864523971453e-05,0.0004739541036542505,0.004412383772432804,,9429
,,,,,,0.0005,9430
205,0.0016079205088317394,0.00047212751815095544,2.671737775017391e-06,0.0011331213172525167,0.0043562944047153,,9475
,,,,,,0.0005,9476
206,0.0020176400430500507,0.0005778838531114161,1.3897702046961058e-06,0.0014383664820343256,0.004309521522372961,,9521
,,,,,,0.0005,9522
207,0.0009229634306393564,0.000296321464702487,2.5350052510475507e-06,0.0006241070223040879,0.004241790156811476,,9567
,,,,,,0.0005,9568
208,0.000527152675203979,0.0002483899297658354,1.843804852796893e-06,0.00027691904688254,0.004167497623711824,,9613
,,,,,,0.0005,9614
209,0.0010436931625008583,0.0002412004250800237,4.089019057573751e-06,0.0007984036928974092,0.004105021245777607,,9659
,,,,,,0.0005,9660
210,0.0011499569518491626,0.0002499489637557417,8.003567927516997e-06,0.0008920046384446323,0.004045919980853796,,9705
,,,,,,0.0005,9706
211,0.0008589315693825483,0.0003357203386258334,5.733019133913331e-05,0.00046588125405833125,0.003982180263847113,,9751
,,,,,,0.0005,9752
212,0.001341270050033927,0.00027737850905396044,0.00035831856075674295,0.0007055729511193931,0.003929362166672945,,9797
,,,,,,0.0005,9798
213,0.0011764289811253548,0.0002674954303074628,7.87670160207199e-06,0.0009010568028315902,0.003874303540214896,,9843
,,,,,,0.0005,9844
214,0.001278769108466804,0.0002345208777114749,5.285755105433054e-05,0.000991390785202384,0.0038223927840590477,,9889
,,,,,,0.0005,9890
215,0.001517432276159525,0.00024214725999627262,0.0007544725085608661,0.0005208125803619623,0.0037762937135994434,,9935
,,,,,,0.0005,9936
216,0.0009860728168860078,0.00018803158309310675,0.0003266200073994696,0.0004714213137049228,0.0037204890977591276,,9981
,,,,,,0.0005,9982
217,0.0006923617329448462,0.00029795346199534833,0.00013579221558757126,0.0002586161717772484,0.003659926587715745,,10027
,,,,,,0.0005,10028
218,0.0009632034925743937,0.00019066996173933148,5.093818253953941e-05,0.000721595308277756,0.0036059923004359007,,10073
,,,,,,0.0005,10074
219,0.0005774050368927419,0.00033761002123355865,2.9568134323199047e-06,0.00023683816834818572,0.003545420477166772,,10119
,,,,,,0.0005,10120
220,0.0005358669441193342,0.0002069373003905639,3.4902255720226094e-05,0.0002940273261629045,0.003485229332000017,,10165
,,,,,,0.0005,10166
221,0.0013365810737013817,0.0004603262641467154,9.77470917860046e-05,0.0007785078487358987,0.0034422564785927534,,10211
,,,,,,0.0005,10212
222,0.0012785536237061024,0.0003912018146365881,0.0002043968706857413,0.0006829549092799425,0.0033989823423326015,,10257
,,,,,,0.0005,10258
223,0.0011822950327768922,0.0005024396232329309,7.299010758288205e-05,0.0006068652728572488,0.003354648593813181,,10303
,,,,,,0.0005,10304
224,0.001190540031529963,0.0002513266808819026,7.229351467685774e-05,0.0008669199887663126,0.003311366541311145,,10349
,,,,,,0.0005,10350
225,0.001045547891408205,0.00022993391030468047,5.893347042729147e-05,0.0007566804997622967,0.0032660500146448612,,10395
,,,,,,0.0005,10396
226,0.0028746395837515593,0.000253894628258422,1.6667756881361129e-06,0.0026190781500190496,0.003258221782743931,,10441
,,,,,,0.0005,10442
227,0.002430795691907406,0.00023426205734722316,2.1806165477755712e-06,0.00219435291364789,0.003241673344746232,,10487
,,,,,,0.0005,10488
228,0.0013300753198564053,0.0003974318678956479,1.95611596609524e-06,0.0009306875290349126,0.0032034413889050484,,10533
,,,,,,0.0005,10534
229,0.0005967504112049937,0.00026036371127702296,8.857286957208999e-06,0.00032752935658209026,0.0031513075809925795,,10579
,,,,,,0.0005,10580
230,0.0008823142852634192,0.00037618257920257747,9.568723908159882e-05,0.00041044477256946266,0.003105927724391222,,10625
,,,,,,0.0005,10626
231,0.0009623366640880704,0.0002136946131940931,1.3454005056701135e-05,0.0007351881358772516,0.003063055919483304,,10671
,,,,,,0.0005,10672
232,0.001508271205238998,0.0004103134560864419,1.2624169585251366e-06,0.0010966953122988343,0.0030319602228701115,,10717
,,,,,,0.0005,10718
233,0.0013833297416567802,0.000251228513661772,1.483820415160153e-05,0.001117262989282608,0.002998987678438425,,10763
,,,,,,0.0005,10764
234,0.0009035607799887657,0.00028257843223400414,0.00011353229638189077,0.0005074501386843622,0.002957079093903303,,10809
,,,,,,0.0005,10810
235,0.0009122549090534449,0.00027320184744894505,2.25174972001696e-05,0.0006165357190184295,0.0029161826241761446,,10855
,,,,,,0.0005,10856
236,0.0006370003684423864,0.0003705850394908339,7.3241953941760585e-06,0.000259091320913285,0.0028705988079309464,,10901
,,,,,,0.0005,10902
237,0.001247300999239087,0.00022427305520977825,5.679374226019718e-06,0.001017348375171423,0.0028381329029798508,,10947
,,,,,,0.0005,10948
238,0.0008799977949820459,0.0003138019237667322,0.00014849405852146447,0.0004177016962785274,0.0027989703230559826,,10993
,,,,,,0.0005,10994
239,0.000773562875110656,0.00021324516274034977,0.00010182197001995519,0.0004584957205224782,0.002758461982011795,,11039
,,,,,,0.0005,11040
240,0.0008445669081993401,0.00031020896858535707,1.4252827895688824e-05,0.000520105182658881,0.0027201841585338116,,11085
,,,,,,0.0005,11086
241,0.000820580346044153,0.00021637593454215676,4.8160040023503825e-05,0.0005560443387366831,0.0026821920182555914,,11131
,,,,,,0.0005,11132
242,0.0014951464254409075,0.00032118515809997916,4.2667434172471985e-06,0.0011696943547576666,0.002658451208844781,,11177
,,,,,,0.0005,11178
243,0.00104583241045475,0.000247540941927582,7.172338519012555e-05,0.0007265682797878981,0.002626198809593916,,11223
,,,,,,0.0005,11224
244,0.0019038451137021184,0.0004948696587234735,3.984746854257537e-06,0.0014049903256818652,0.0026117516681551933,,11269
,,,,,,0.0005,11270
245,0.0009992627892643213,0.0004887699033133686,4.157112562097609e-05,0.00046892170212231576,0.002579502062872052,,11315
,,,,,,0.0005,11316
246,0.0010150907328352332,0.0005453486810438335,2.3404578314512037e-05,0.00044633744983002543,0.002548213815316558,,11361
,,,,,,0.0005,11362
247,0.0009284549159929156,0.00040336750680580735,0.00019890621479135007,0.0003261812380515039,0.0025158184580504894,,11407
,,,,,,0.0005,11408
248,0.000951578316744417,0.0003506976645439863,0.00021336798090487719,0.0003875125548802316,0.00248453370295465,,11453
,,,,,,0.0005,11454
249,0.0008774269954301417,0.00030002876883372664,4.924722816213034e-06,0.000572473683860153,0.002452391665428877,,11499
,,,,,,0.0005,11500
250,0.0009628148982301354,0.0005582259618677199,1.42931617119757e-06,0.00040315979276783764,0.0024226000532507896,,11545
,,,,,,0.0005,11546
251,0.0005930903716944158,0.0001953872706508264,3.3157236885017483e-06,0.0003943874908145517,0.0023860097862780094,,11591
,,,,,,0.0005,11592
252,0.001165980938822031,0.0002074069925583899,5.306874300003983e-06,0.0009532672702334821,0.0023616093676537275,,11637
,,,,,,0.0005,11638
253,0.001171677140519023,0.0002999065618496388,0.000141815617098473,0.0007299549179151654,0.0023378105834126472,,11683
,,,,,,0.0005,11684
254,0.0009471203084103763,0.0001673685183050111,2.79398027487332e-05,0.0007518117199651897,0.0023099968675523996,,11729
,,,,,,0.0005,11730
255,0.0007089131395332515,0.00022224208805710077,2.3262944523594342e-05,0.00046340812696143985,0.0022779752034693956,,11775
,,,,,,0.0005,11776
256,0.0007086372934281826,0.00017839639622252434,3.3502208680147305e-05,0.0004967385903000832,0.0022465884685516357,,11821
,,,,,,0.0005,11822
257,0.0006553905550390482,0.0001461202627979219,0.00012033795792376623,0.00038893247256055474,0.002214764477685094,,11867
,,,,,,0.0005,11868
258,0.0012558316811919212,0.0001832813723012805,0.00027496032998897135,0.000797589891590178,0.0021955857519060373,,11913
,,,,,,0.0005,11914
259,0.0009321533143520355,0.00015541331958957016,0.00016271353524643928,0.0006140264449641109,0.00217031710781157,,11959
,,,,,,0.0005,11960
260,0.0015011044451966882,0.00039367040153592825,0.00047465579700656235,0.0006327781011350453,0.0021569328382611275,,12005
,,,,,,0.0005,12006
261,0.0012993633281439543,0.0001794610871002078,0.00015719950897619128,0.0009627027320675552,0.002139781601727009,,12051
,,,,,,0.0005,12052
262,0.0016485225642099977,0.00020753726130351424,3.823756196652539e-05,0.0014027479337528348,0.002129956381395459,,12097
,,,,,,0.0005,12098
263,0.0006919045117683709,0.00011795838508987799,1.5544157577096485e-05,0.0005584018072113395,0.002101195277646184,,12143
,,,,,,0.0005,12144
264,0.0008908783784136176,0.00016112787125166506,4.317978891776875e-05,0.0006865707109682262,0.0020769890397787094,,12189
,,,,,,0.00025,12190
265,0.00032934918999671936,0.00016469597176183015,8.090587471087929e-06,0.00015656257164664567,0.002042036270722747,,12235
,,,,,,0.00025,12236
266,0.00024215260054916143,0.00013338289863895625,9.79997366812313e-07,0.00010778970317915082,0.0020060385577380657,,12281
,,,,,,0.00025,12282
267,0.00021798626403324306,0.00013643539568874985,8.539719829059322e-07,8.069689647527412e-05,0.001970277400687337,,12327
,,,,,,0.00025,12328
268,0.00023719907039776444,0.0001067213379428722,1.4194272353051929e-06,0.00012905830226372927,0.0019356159027665854,,12373
,,,,,,0.00025,12374
269,0.0004933351883664727,0.00011039088713005185,3.462475206106319e-06,0.00037948181852698326,0.0019067702814936638,,12419
,,,,,,0.00025,12420
270,0.00027193065034225583,0.00010083642700919881,5.649372383231821e-07,0.00017052936891559511,0.0018740735249593854,,12465
,,,,,,0.00025,12466
271,0.0003659715875983238,0.00011285582149866968,8.643410183140077e-07,0.0002522514550946653,0.0018439114792272449,,12511
,,,,,,0.00025,12512
272,0.00022483908105641603,7.963686948642135e-05,3.7293821719686093e-07,0.00014482928963843733,0.0018115299753844738,,12557
,,,,,,0.00025,12558
273,0.0002351269795326516,0.00011976013047387823,6.981207434364478e-07,0.00011466875002952293,0.001780001912266016,,12603
,,,,,,0.00025,12604
274,0.00022236238874029368,0.00010819742601597682,3.130512311599887e-07,0.00011385185644030571,0.0017488491721451283,,12649
,,,,,,0.00025,12650
275,0.000288083974737674,9.844763553701341e-05,1.0655563755790354e-06,0.00018857078975997865,0.0017196338158100843,,12695
,,,,,,0.00025,12696
276,0.0003031047235708684,6.738661613781005e-05,7.079166834955686e-07,0.0002350101713091135,0.0016913032159209251,,12741
,,,,,,0.00025,12742
277,0.0003634077438618988,6.802197458455339e-05,1.8005222557349043e-07,0.0002952056529466063,0.0016647453885525465,,12787
,,,,,,0.00025,12788
278,0.00023036451602820307,7.742106390651315e-05,1.334035459876759e-07,0.0001528100110590458,0.001636057742871344,,12833
,,,,,,0.00025,12834
279,0.0002616280398797244,6.807581667089835e-05,3.549151301740494e-07,0.0001931973674800247,0.001608569175004959,,12879
,,,,,,0.00025,12880
280,0.00023527377925347537,6.009478966007009e-05,1.4095851383899571e-06,0.00017376942560076714,0.0015811031917110085,,12925
,,,,,,0.00025,12926
281,0.00036201623152010143,5.348776903701946e-05,3.446145626639918e-07,0.00030818383675068617,0.0015567215159535408,,12971
,,,,,,0.00025,12972
282,0.00022610402083955705,6.213524466147646e-05,3.6847444562226883e-07,0.00016360032896045595,0.0015301090897992253,,13017
,,,,,,0.00025,13018
283,0.0006158971227705479,6.538481102325022e-05,5.04320837535488e-07,0.0005500080878846347,0.001511824899353087,,13063
,,,,,,0.00025,13064
284,0.00044417931349016726,5.262705963104963e-05,1.1658960374916205e-06,0.00039038638351485133,0.0014904720010235906,,13109
,,,,,,0.00025,13110
285,0.00021815652144141495,9.835222590481862e-05,1.6542303455935325e-06,0.00011815006291726604,0.0014650257071480155,,13155
,,,,,,0.00025,13156
286,0.00025303231086581945,4.590554453898221e-05,1.1893076816704706e-06,0.00020593746739905328,0.001440785825252533,,13201
,,,,,,0.00025,13202
287,0.000487950979731977,4.909263225272298e-05,1.0114730457644328e-06,0.00043784701847471297,0.001421729102730751,,13247
,,,,,,0.00025,13248
288,0.00020721110922750086,4.546707350527868e-05,5.418648356680933e-07,0.00016120214422699064,0.0013974388130009174,,13293
,,,,,,0.00025,13294
289,0.00022660558170173317,5.3929732530377805e-05,7.83558959938091e-07,0.00017189231584779918,0.0013740221038460732,,13339
,,,,,,0.00025,13340
290,0.00010965106048388407,4.584211637848057e-05,1.9011152119219332e-07,6.361881969496608e-05,0.0013487347168847919,,13385
,,,,,,0.00025,13386
291,0.000142327364301309,3.98412266804371e-05,2.4542438836760994e-07,0.00010224072320852429,0.0013246064772829413,,13431
,,,,,,0.00025,13432
292,0.00036307290429249406,3.4598459023982286e-05,2.3481782136514084e-06,0.0003261263482272625,0.00130537583027035,,13477
,,,,,,0.00025,13478
293,0.0005267022643238306,3.2335094147128984e-05,5.587151008512592e-06,0.0004887800896540284,0.0012898023705929518,,13523
,,,,,,0.00025,13524
294,0.0001303476165048778,3.427909541642293e-05,2.7359481009625597e-06,9.333259367849678e-05,0.0012666132533922791,,13569
,,,,,,0.00025,13570
295,0.0002109745255438611,4.0196453483076766e-05,7.206050440800027e-07,0.00017005749396048486,0.0012455005198717117,,13615
,,,,,,0.00025,13616
296,0.00033061919384635985,3.166347596561536e-05,9.207987545778451e-07,0.00029803492361679673,0.0012272029416635633,,13661
,,,,,,0.00025,13662
297,0.00016895173757802695,3.0146724384394474e-05,2.025039748332347e-06,0.00013677998504135758,0.0012060378212481737,,13707
,,,,,,0.00025,13708
298,0.00015116386930458248,3.0116172638372518e-05,1.8522651998864603e-06,0.00011919543612748384,0.0011849403381347656,,13753
,,,,,,0.00025,13754
299,0.00018102866306435317,4.893301593256183e-05,1.477787350268045e-06,0.00013061784557066858,0.0011648621875792742,,13799
,,,,,,0.00025,13800
300,0.00023228184727486223,3.468176510068588e-05,3.33273135311174e-07,0.00019726681057363749,0.00114621059037745,,13845
,,,,,,0.00025,13846
301,0.00023068541486281902,4.461381467990577e-05,9.112117368204053e-06,0.00017695945280138403,0.0011279000900685787,,13891
,,,,,,0.00025,13892
302,0.00022810923110228032,4.433144204085693e-05,8.016815513656184e-07,0.00018297605856787413,0.0011099042603746057,,13937
,,,,,,0.00025,13938
303,0.00028229091549292207,5.567555854213424e-05,4.931704324917519e-07,0.00022612222528550774,0.0010933519806712866,,13983
,,,,,,0.00025,13984
304,0.00022678282402921468,1.735805744829122e-05,7.504517725465121e-06,0.0002019202511291951,0.0010760205332189798,,14029
,,,,,,0.00025,14030
305,0.0005108020850457251,5.1548780902521685e-05,4.886207534582354e-06,0.0004543670220300555,0.001064716256223619,,14075
,,,,,,0.00025,14076
306,0.00033617077860981226,2.127962034137454e-05,4.2373685573693365e-05,0.00027251752908341587,0.0010501452488824725,,14121
,,,,,,0.00025,14122
307,0.00015432907093781978,3.854955866700038e-05,3.673619403343764e-06,0.00011210586671950296,0.0010322289308533072,,14167
,,,,,,0.00025,14168
308,0.0004354471166152507,3.886168997269124e-05,2.372720928178751e-06,0.0003942127514164895,0.001020293333567679,,14213
,,,,,,0.00025,14214
309,0.0004948682035319507,0.0001019761839415878,9.802839713302092e-07,0.0003919115988537669,0.001009784871712327,,14259
,,,,,,0.00025,14260
310,0.00024125743948388845,4.136452844250016e-05,1.0829811571966275e-06,0.00019880996842402965,0.0009944143239408731,,14305
,,,,,,0.00025,14306
311,0.00027725836844183505,6.221716466825455e-05,2.3117354430723935e-06,0.00021272945741657168,0.000980071141384542,,14351
,,,,,,0.00025,14352
312,0.00041747692739591,8.332140714628622e-05,4.858863576373551e-06,0.0003292966866865754,0.0009688193094916642,,14397
,,,,,,0.00025,14398
313,0.0002871963079087436,3.1784660677658394e-05,7.525622640969232e-05,0.00018015538807958364,0.0009551868424750865,,14443
,,,,,,0.00025,14444
314,0.001018718583509326,3.0832812626613304e-05,0.0006772759952582419,0.00031060969922691584,0.0009564574575051665,,14489
,,,,,,0.00025,14490
315,0.000380401179427281,3.0920222343411297e-05,0.00021697771444451064,0.00013250326446723193,0.000944936356972903,,14535
,,,,,,0.00025,14536
316,0.00015443575102835894,4.085585169377737e-05,1.4645901501353364e-05,9.893398964777589e-05,0.0009291263413615525,,14581
,,,,,,0.00025,14582
317,0.0005798296770080924,3.7645855627488345e-05,1.0347158649892663e-06,0.0005411492311395705,0.0009221403743140399,,14627
,,,,,,0.00025,14628
318,0.00031813757959753275,1.7386304534738883e-05,3.940096576116048e-06,0.00029681119485758245,0.0009100603056140244,,14673
,,,,,,0.00025,14674
319,0.0005242465413175523,3.512191688059829e-05,1.9373346731299534e-06,0.0004871872079093009,0.0009023440652526915,,14719
,,,,,,0.00025,14720
320,0.0005704763461835682,1.843941572587937e-05,2.59276873748604e-07,0.000551777717191726,0.0008957067038863897,,14765
,,,,,,0.00025,14766
321,0.0005604106700047851,2.1666550310328603e-05,4.4228778506294475e-07,0.0005383018869906664,0.0008890007738955319,,14811
,,,,,,0.00025,14812
322,0.00027579435845836997,2.384498657193035e-05,1.0664358569556498e-06,0.0002508829638827592,0.000876736652571708,,14857
,,,,,,0.00025,14858
323,0.0006387329194694757,5.2755913202418014e-05,8.931282536650542e-06,0.0005770456045866013,0.0008719766046851873,,14903
,,,,,,0.00025,14904
324,0.00023560720728710294,1.9427725419518538e-05,1.0006225465986063e-06,0.00021517883578781039,0.0008592492085881531,,14949
,,,,,,0.00025,14950
325,0.0001469195558456704,2.2215584976947866e-05,1.2484690614655847e-06,0.00012345548020675778,0.0008450025925412774,,14995
,,,,,,0.00025,14996
326,0.00011639671720331535,1.970776793314144e-05,3.809117856690136e-07,9.630804561311379e-05,0.0008304304792545736,,15041
,,,,,,0.00025,15042
327,0.00027864298317581415,6.665282126050442e-05,7.340029810620763e-07,0.00021125619241502136,0.0008193947141990066,,15087
,,,,,,0.00025,15088
328,0.00032637277035973966,2.7272539227851667e-05,1.1868100955325644e-06,0.0002979134442284703,0.0008095342782326043,,15133
,,,,,,0.00025,15134
329,0.0001876777969300747,1.903733573271893e-05,8.959325441537658e-07,0.0001677445397945121,0.0007970971637405455,,15179
,,,,,,0.00025,15180
330,0.00019838861771859229,1.6886755474843085e-05,7.184321475506295e-07,0.00018078343418892473,0.0007851229747757316,,15225
,,,,,,0.00025,15226
331,0.00017883999680634588,2.7536554625839926e-05,3.53758565552198e-07,0.00015094967966433614,0.0007729973294772208,,15271
,,,,,,0.00025,15272
332,0.00023667981440667063,2.9085436835885048e-05,2.6424459065310657e-07,0.00020733012934215367,0.0007622709963470697,,15317
,,,,,,0.00025,15318
333,0.0002202680625487119,1.393833736074157e-05,4.792701133737864e-07,0.00020585044694598764,0.0007514309254474938,,15363
,,,,,,0.00025,15364
334,0.00034255057107657194,1.4693042430735659e-05,1.1437965667937533e-06,0.00032671369262970984,0.0007432533311657608,,15409
,,,,,,0.00025,15410
335,0.00019154985784552991,1.0659949111868627e-05,2.3147624688135693e-06,0.00017857512284535915,0.0007322192541323602,,15455
,,,,,,0.00025,15456
336,0.0002742727810982615,1.5995028661563993e-05,1.2010011687380029e-06,0.00025707672466523945,0.000723060336895287,,15501
,,,,,,0.00025,15502
337,0.00044285599142313004,2.412590583844576e-05,2.9192685815360164e-06,0.0004158108204137534,0.0007174562197178602,,15547
,,,,,,0.00025,15548
338,0.0004380391910672188,3.598199691623449e-05,2.2594617803406436e-06,0.00039979771827347577,0.000711867876816541,,15593
,,,,,,0.00025,15594
339,0.000570851203519851,4.4397256715456024e-05,1.1628607353486586e-05,0.0005148253403604031,0.0007090475410223007,,15639
,,,,,,0.00025,15640
340,0.00041213721851818264,2.1204183212830685e-05,8.756924944464117e-05,0.0003033638349734247,0.0007031093700788915,,15685
,,,,,,0.00025,15686
341,0.00029370730044320226,4.967214772477746e-05,5.754684025305323e-05,0.0001864882797235623,0.0006949212984181941,,15731
,,,,,,0.00025,15732
342,0.00012592639541253448,1.4013347936270293e-05,3.110396573902108e-05,8.08090771897696e-05,0.0006835414096713066,,15777
,,,,,,0.00025,15778
343,0.00043608140549622476,8.60325526446104e-05,2.2838112272438593e-05,0.0003272106987424195,0.0006785921868868172,,15823
,,,,,,0.00025,15824
344,0.00035964741255156696,2.4207842216128483e-05,5.435654657048872e-06,0.0003300038806628436,0.0006722133257426322,,15869
,,,,,,0.00025,15870
345,0.00034799615968950093,7.084692333592102e-05,2.685387016754248e-06,0.00027446376043371856,0.0006657289923168719,,15915
,,,,,,0.00025,15916
346,0.00022650421306025237,1.5847539543756284e-05,6.945010227354942e-06,0.00020371165010146797,0.0006569444667547941,,15961
,,,,,,0.000125,15962
347,0.00016590685117989779,1.646157579671126e-05,7.979208930919413e-06,0.00014146602188702673,0.0006471237284131348,,16007
,,,,,,0.000125,16008
348,0.00013886834494769573,1.1186916708538774e-05,3.0084427748988674e-07,0.00012738061195705086,0.0006369586335495114,,16053
,,,,,,0.000125,16054
349,5.1651368266902864e-05,9.81285484158434e-06,4.4496982809505425e-07,4.139353768550791e-05,0.000625252490863204,,16099
,,,,,,0.000125,16100
350,6.508288788609207e-05,1.1813178389274981e-05,3.529322327722184e-07,5.2916766435373574e-05,0.0006140490877442062,,16145
,,,,,,0.000125,16146
351,8.892103505786508e-05,1.1409834769438021e-05,1.8017215097643202e-07,7.733102393103763e-05,0.0006035465048626065,,16191
,,,,,,0.000125,16192
352,0.0001127383002312854,1.5560077372356318e-05,1.302364438515724e-07,9.704799595056102e-05,0.0005937303649261594,,16237
,,,,,,0.000125,16238
353,8.492838242091238e-05,1.756985511747189e-05,3.9375777305394877e-07,6.69647561153397e-05,0.0005835543270222843,,16283
,,,,,,0.000125,16284
354,7.287251355592161e-05,1.0444588042446412e-05,1.3809041377044196e-07,6.228982238098979e-05,0.0005733406869694591,,16329
,,,,,,0.000125,16330
355,9.641316864872351e-05,8.001272362889722e-06,1.6504314714893553e-07,8.824683027341962e-05,0.0005638021393679082,,16375
,,,,,,0.000125,16376
356,7.738944259472191e-05,1.3270633644424379e-05,3.3398177379240224e-07,6.378482794389129e-05,0.0005540738929994404,,16421
,,,,,,0.000125,16422
357,3.4512511774664745e-05,6.183575351315085e-06,1.335805137614443e-07,2.819535438902676e-05,0.0005436826613731682,,16467
,,,,,,0.000125,16468
358,4.895487290923484e-05,1.5487568816752173e-05,1.2083050648925564e-07,3.334647772135213e-05,0.0005337881157174706,,16513
,,,,,,0.000125,16514
359,9.146933734882623e-05,8.372621778107714e-06,1.537676439511415e-07,8.294293365906924e-05,0.0005249417154118419,,16559
,,,,,,0.000125,16560
360,0.0002142265730071813,1.7902051695273258e-05,3.157607579851174e-07,0.00019600875384639949,0.0005187274073250592,,16605
,,,,,,0.000125,16606
361,0.00010361502063460648,1.6171063180081546e-05,1.4909197432189103e-07,8.729487308301032e-05,0.0005104251904413104,,16651
,,,,,,0.000125,16652
362,5.7167690101778135e-05,6.4850009948713705e-06,1.1097932883785688e-06,4.9572896386962384e-05,0.0005013599875383079,,16697
,,,,,,0.000125,16698
363,5.964612137177028e-05,6.5984636421489995e-06,1.6575736481172498e-06,5.139009590493515e-05,0.00049252575263381,,16743
,,,,,,0.000125,16744
364,3.500679667922668e-05,4.932344381813891e-06,1.0119439366462757e-06,2.9062504836474545e-05,0.0004833753628190607,,16789
,,,,,,0.000125,16790
365,6.406134343706071e-05,1.082776998373447e-05,2.0825835633786483e-07,5.302531280904077e-05,0.0004749890649691224,,16835
,,,,,,0.000125,16836
366,8.315562445204705e-05,1.723748937365599e-05,1.4064860920370847e-07,6.577747990377247e-05,0.00046715242206119,,16881
,,,,,,0.000125,16882
367,6.199161725817248e-05,1.65804049174767e-05,3.592848543121363e-07,4.5051940105622634e-05,0.00045904918806627393,,16927
,,,,,,0.000125,16928
368,8.51651348057203e-05,2.4359758754144423e-05,1.5215820781122602e-07,6.065321940695867e-05,0.0004515715118031949,,16973
,,,,,,0.000125,16974
369,0.00013958312047179788,2.029591632890515e-05,3.4890476285909244e-07,0.00011893833288922906,0.00044533173786476254,,17019
,,,,,,0.000125,17020
370,0.00020234679686836898,3.8009447962394916e-06,2.3046123942549457e-07,0.00019831534882541746,0.00044047203846275806,,17065
,,,,,,0.000125,17066
371,9.290677553508431e-05,5.063698608864797e-06,1.5229290966090048e-06,8.632014942122623e-05,0.0004335207340773195,,17111
,,,,,,0.000125,17112
372,8.16793690319173e-05,4.581839220918482e-06,1.766588979990047e-06,7.533094321843237e-05,0.00042648392263799906,,17157
,,,,,,0.000125,17158
373,5.996464460622519e-05,5.814553787786281e-06,3.0591419886150106e-07,5.384417818277143e-05,0.00041915354086086154,,17203
,,,,,,0.000125,17204
374,0.00015628465916961432,5.1505212468327954e-06,2.449100122703385e-07,0.0001508892310084775,0.0004138961376156658,,17249
,,,,,,0.000125,17250
375,4.8487851017853245e-05,4.25499683842645e-06,1.3561881928580988e-07,4.40972471551504e-05,0.0004065879911649972,,17295
,,,,,,0.000125,17296
376,4.0209139115177095e-05,5.268722816254012e-06,9.961522806634093e-08,3.484080662019551e-05,0.00039926040335558355,,17341
,,,,,,0.000125,17342
377,8.576561231166124e-05,5.903867986489786e-06,2.0197389005716104e-07,7.965975964907557e-05,0.0003929905069526285,,17387
,,,,,,0.000125,17388
378,7.92128048487939e-05,6.244006726774387e-06,4.122566110709158e-07,7.25565550965257e-05,0.00038671496440656483,,17433
,,,,,,0.000125,17434
379,4.632523632608354e-05,1.4830552572675515e-05,2.1274348682709388e-07,3.1281935662264004e-05,0.0003799071710091084,,17479
,,,,,,0.000125,17480
380,7.50626641092822e-05,1.5651045032427646e-05,1.3374508966990106e-07,5.927787424298003e-05,0.0003738102677743882,,17525
,,,,,,0.000125,17526
381,0.00014316473971121013,1.0320531146135181e-05,1.9080668778315157e-07,0.00013265338202472776,0.0003691973688546568,,17571
,,,,,,0.000125,17572
382,0.00010440265032229945,5.5538644119224045e-06,1.1726892523711285e-07,9.873150702333078e-05,0.0003639014612417668,,17617
,,,,,,0.000125,17618
383,5.3316427511163056e-05,3.3056717256840784e-06,2.8441158406167233e-07,4.972633541910909e-05,0.0003576897724997252,,17663
,,,,,,0.000125,17664
384,0.00010997101344401017,4.675065156334313e-06,3.935279551114945e-07,0.00010490241402294487,0.000352735398337245,,17709
,,,,,,0.000125,17710
385,8.641511522000656e-05,3.495695409583277e-06,3.229901608392538e-07,8.259643072960898e-05,0.0003474089899100363,,17755
,,,,,,0.000125,17756
386,5.593227251665667e-05,3.2856466987141175e-06,2.3801636928055814e-07,5.240860627964139e-05,0.0003415794635657221,,17801
,,,,,,0.000125,17802
387,3.940412716474384e-05,2.8512395147117786e-06,2.033516608435093e-07,3.634953827713616e-05,0.00033553593675605953,,17847
,,,,,,0.000125,17848
388,3.921494499081746e-05,3.234521273043356e-06,2.3371870838673203e-07,3.574669608497061e-05,0.00032960952376015484,,17893
,,,,,,0.000125,17894
389,7.213020580820739e-05,5.3334119911596645e-06,1.0449534926237902e-07,6.66923078824766e-05,0.0003244599502068013,,17939
,,,,,,0.000125,17940
390,5.336635877029039e-05,3.2591487979516387e-06,1.9013643282050907e-07,4.99170710099861e-05,0.00031903808121569455,,17985
,,,,,,0.000125,17986
391,4.88581026729662e-05,6.027924882801017e-06,8.942585623117338e-07,4.193592394585721e-05,0.00031363446032628417,,18031
,,,,,,0.000125,18032
392,4.188539969618432e-05,1.2136022633058019e-05,5.607272441920941e-07,2.9188653570599854e-05,0.0003081994946114719,,18077
,,,,,,0.000125,18078
393,0.00015099692973308265,3.37349993060343e-05,4.700517365563428e-06,0.00011256145080551505,0.0003050554369110614,,18123
,,,,,,0.000125,18124
394,8.597736450610682e-05,1.1649157386273146e-05,2.129967469954863e-06,7.219824328785762e-05,0.0003006738843396306,,18169
,,,,,,0.000125,18170
395,6.911390664754435e-05,3.2784898849058663e-06,1.0990216878781212e-06,6.473638495663181e-05,0.00029604267911054194,,18215
,,,,,,0.000125,18216
396,3.2153911888599396e-05,2.9352272576943506e-06,3.364788767612481e-07,2.8882204787805676e-05,0.0002907649031840265,,18261
,,,,,,0.000125,18262
