epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,step
11,0.012853767722845078,0.008798525668680668,0.008798525668680668,0.00019152062304783612,0.00016946120013017207,2.2059430193621665e-05,0.0038637202233076096,1.7894595885081799e-06,3.684773400891572e-05,,,551
,,,,,,,,,,,0.0005,552
12,0.01216051448136568,0.008649958297610283,0.008649958297610283,0.0001996026112465188,0.00019457768939901143,5.024879556003725e-06,0.003310957457870245,8.20252864741633e-07,3.2289321097778156e-05,,,597
,,,,,,,,,,,0.0005,598
13,0.0112301679328084,0.008727429434657097,0.008727429434657097,0.0005392704624682665,0.0005298980395309627,9.372457498102449e-06,0.0019634694326668978,3.260569883423159e-06,1.637412788113579e-05,,,643
,,,,,,,,,,,0.0005,644
14,0.010185371153056622,0.009212114848196507,0.009212114848196507,9.683532698545605e-05,9.173101716442034e-05,5.104298907099292e-06,0.0008764221565797925,7.523692602262599e-07,8.011851605260745e-06,,,689
,,,,,,,,,,,0.0005,690
15,0.010308844968676567,0.009087740443646908,0.009087740443646908,0.00033643917413428426,0.0003297013172414154,6.737825060554314e-06,0.000884668726939708,2.6701632123149466e-06,6.1765231293975376e-06,,,735
,,,,,,,,,,,0.0005,736
16,0.014606460928916931,0.008972502313554287,0.008972502313554287,0.00017482506518717855,0.0001580007083248347,1.682433685346041e-05,0.005459134932607412,9.341334248347266e-07,5.365723336581141e-05,,,781
,,,,,,,,,,,0.0005,782
17,0.011257200501859188,0.00874315295368433,0.00874315295368433,0.00026315130526199937,0.0002599134168121964,3.2379343792854343e-06,0.0022508958354592323,1.3740007034357404e-06,2.1134956114110537e-05,,,827
,,,,,,,,,,,0.0005,828
18,0.011160465888679028,0.00884252693504095,0.00884252693504095,0.0005223663756623864,0.0005163126043044031,6.053734523447929e-06,0.0017955736257135868,3.522371343933628e-06,1.4433361684496049e-05,,,873
,,,,,,,,,,,0.0005,874
19,0.011227739974856377,0.009446457959711552,0.009446457959711552,8.147512562572956e-05,7.291162910405546e-05,8.56348833622178e-06,0.0016998101491481066,4.5882350718784437e-07,1.6539283024030738e-05,,,919
,,,,,,,,,,,0.0005,920
20,0.009833117946982384,0.009118030779063702,0.009118030779063702,0.00019550204160623252,0.00018596297013573349,9.539029633742757e-06,0.000519585853908211,2.5367687612742884e-06,2.659089432199835e-06,,,965
,,,,,,,,,,,0.0005,966
21,0.010095171630382538,0.009184157475829124,0.009184157475829124,0.0001404463837388903,0.00013172613398637623,8.720255209482275e-06,0.00077056820737198,1.9224357856728602e-06,5.783246251667151e-06,,,1011
,,,,,,,,,,,0.0005,1012
22,0.00969561655074358,0.009228268638253212,0.009228268638253212,0.00023145662271417677,0.0002160572330467403,1.5399375115521252e-05,0.000235893385251984,1.7742003137755091e-06,5.847338115927414e-07,,,1057
,,,,,,,,,,,0.0005,1058
23,0.009610387496650219,0.009281374514102936,0.009281374514102936,0.0001501173246651888,0.00014092714991420507,9.19018202694133e-06,0.0001788961817510426,1.174472686216177e-06,6.144889539427822e-07,,,1103
,,,,,,,,,,,0.0005,1104
24,0.009563463740050793,0.009166141040623188,0.009166141040623188,0.00022193172480911016,0.00020559200493153185,1.633973624848295e-05,0.00017538915562909096,1.1710719718394103e-06,5.828197799928603e-07,,,1149
,,,,,,,,,,,0.0005,1150
25,0.009567929431796074,0.00930333323776722,0.00930333323776722,0.00012683258682955056,0.00012076448911102489,6.068105449230643e-06,0.00013776312698610127,1.0690830549719976e-06,3.085482376263826e-07,,,1195
,,,,,,,,,,,0.0005,1196
26,0.00950672384351492,0.009129291400313377,0.009129291400313377,0.000216643325984478,0.0002020340325543657,1.4609265235776547e-05,0.0001607902377145365,1.3540962982006022e-06,2.538064620694058e-07,,,1241
,,,,,,,,,,,0.0005,1242
27,0.009487886913120747,0.009198389016091824,0.009198389016091824,0.00017864687833935022,0.00016591112944297493,1.2735767086269334e-05,0.00011085029836976901,9.141342047769285e-07,1.943684964089698e-07,,,1287
,,,,,,,,,,,0.0005,1288
28,0.009460601024329662,0.009103904478251934,0.009103904478251934,0.00022541554062627256,0.00021114137780386955,1.4274170098360628e-05,0.00013128301361575723,1.1128690857731272e-06,1.999607519564961e-07,,,1333
,,,,,,,,,,,0.0005,1334
29,0.009442082606256008,0.009131548926234245,0.009131548926234245,0.00020254802075214684,0.00018937033019028604,1.3177704204281326e-05,0.00010798523726407439,9.073386877389567e-07,1.7251346662305878e-07,,,1379
,,,,,,,,,,,0.0005,1380
30,0.009404565207660198,0.009072274900972843,0.009072274900972843,0.00023645040346309543,0.0002251252153655514,1.1325146260787733e-05,9.584037616150454e-05,7.906159567028226e-07,1.677878884720485e-07,,,1425
,,,,,,,,,,,0.0005,1426
31,0.00938257947564125,0.009060755372047424,0.009060755372047424,0.00023406793479807675,0.00022286329476628453,1.1204673683096189e-05,8.775744208833203e-05,7.189794359874213e-07,1.5859491497849376e-07,,,1471
,,,,,,,,,,,0.0005,1472
32,0.009340965189039707,0.009002105332911015,0.009002105332911015,0.00025645492132753134,0.0002466346777509898,9.820174454944208e-06,8.24054004624486e-05,6.637089313699107e-07,1.6034503858008975e-07,,,1517
,,,,,,,,,,,0.0005,1518
33,0.00931492354720831,0.008976134471595287,0.008976134471595287,0.00025936641031876206,0.0002498866815585643,9.479731488681864e-06,7.941957301227376e-05,6.338540288197692e-07,1.603417274509411e-07,,,1563
,,,,,,,,,,,0.0005,1564
34,0.009278703480958939,0.008925352245569229,0.008925352245569229,0.00027492939261719584,0.00026635106769390404,8.578315828344785e-06,7.842111517675221e-05,6.187698886606086e-07,1.6544123582207249e-07,,,1609
,,,,,,,,,,,0.0005,1610
35,0.009251936338841915,0.008893572725355625,0.008893572725355625,0.00028131488943472505,0.0002731939312070608,8.120980965031777e-06,7.704598101554438e-05,5.996953404974192e-07,1.7076459357667773e-07,,,1655
,,,,,,,,,,,0.0005,1656
36,0.009220979176461697,0.008851561695337296,0.008851561695337296,0.00029263118631206453,0.000285182090010494,7.449099484801991e-06,7.678820111323148e-05,5.98351448388712e-07,1.6953056558577373e-07,,,1701
,,,,,,,,,,,0.0005,1702
37,0.009194158017635345,0.008818402886390686,0.008818402886390686,0.0003007098857779056,0.00029376137536019087,6.948466307221679e-06,7.504559471271932e-05,5.853827360624564e-07,1.6507314626323932e-07,,,1747
,,,,,,,,,,,0.0005,1748
38,0.00916723906993866,0.008782541379332542,0.008782541379332542,0.00031004511401988566,0.0003036062407772988,6.438879154302413e-06,7.465610542567447e-05,5.849867079632531e-07,1.615742633021e-07,,,1793
,,,,,,,,,,,0.0005,1794
39,0.009141708724200726,0.008751082234084606,0.008751082234084606,0.0003183470980729908,0.0003123943170066923,5.952746960247168e-06,7.228009781101719e-05,5.735354875469056e-07,1.4926547464710893e-07,,,1839
,,,,,,,,,,,0.0005,1840
40,0.009117832407355309,0.008719130419194698,0.008719130419194698,0.00032690668012946844,0.0003213695890735835,5.537131983146537e-06,7.179581007221714e-05,5.699818075299845e-07,1.4797612379879865e-07,,,1885
,,,,,,,,,,,0.0005,1886
41,0.009093924425542355,0.00869066547602415,0.00869066547602415,0.00033469792106188834,0.00032961778924800456,5.080119990452658e-06,6.856074469396845e-05,5.562962996918941e-07,1.293111751010656e-07,,,1931
,,,,,,,,,,,0.0005,1932
42,0.00907518994063139,0.008664563298225403,0.008664563298225403,0.0003420877328608185,0.00033728661946952343,4.801097475137794e-06,6.853669037809595e-05,5.541455720958766e-07,1.312212560833359e-07,,,1977
,,,,,,,,,,,0.0005,1978
43,0.00905547197908163,0.008642354048788548,0.008642354048788548,0.00034837439307011664,0.0003439176070969552,4.4566954784386326e-06,6.474310794146731e-05,5.339188646757975e-07,1.1351229289857656e-07,,,2023
,,,,,,,,,,,0.0005,2024
44,0.009036523289978504,0.008617114275693893,0.008617114275693893,0.0003553925489541143,0.0003510968526825309,4.2956253309967e-06,6.402128201443702e-05,5.241106464382028e-07,1.1610226380298627e-07,,,2069
,,,,,,,,,,,0.0005,2070
45,0.009017080068588257,0.008595366962254047,0.008595366962254047,0.00036150519736111164,0.0003574221336748451,4.083141902810894e-06,6.020711953169666e-05,4.998632334718422e-07,1.0220795587656539e-07,,,2115
,,,,,,,,,,,0.0005,2116
46,0.008996388874948025,0.008569636382162571,0.008569636382162571,0.0003681329544633627,0.00036412212648428977,4.01082888856763e-06,5.862095349584706e-05,4.895355232292786e-07,9.667392220080728e-08,,,2161
,,,,,,,,,,,0.0005,2162
47,0.008981972001492977,0.008552774786949158,0.008552774786949158,0.0003727982402779162,0.0003688698634505272,3.928409114450915e-06,5.639774099108763e-05,4.7475529640905734e-07,8.922209104866852e-08,,,2207
,,,,,,,,,,,0.0005,2208
48,0.008964111097157001,0.008530830033123493,0.008530830033123493,0.0003779215912800282,0.00037400686414912343,3.914843546226621e-06,5.535924719879404e-05,4.7075445763766766e-07,8.283802088726588e-08,,,2253
,,,,,,,,,,,0.0005,2254
49,0.008947550319135189,0.008511604741215706,0.008511604741215706,0.0003823285223916173,0.0003785027074627578,3.8258099266386125e-06,5.361586590879597e-05,4.6043413703955594e-07,7.5724528869614e-08,,,2299
,,,,,,,,,,,0.0005,2300
50,0.008933610282838345,0.008493308909237385,0.008493308909237385,0.00038629499613307416,0.0003824119921773672,3.882960299961269e-06,5.4004336561774835e-05,4.6900058237042686e-07,7.104274857283599e-08,,,2345
,,,,,,,,,,,0.0005,2346
51,0.008922078646719456,0.00847923569381237,0.00847923569381237,0.000389135122532025,0.0003852937661577016,3.8413427319028415e-06,5.3705847676610574e-05,4.7127196012297645e-07,6.578652289590536e-08,,,2391
,,,,,,,,,,,0.0005,2392
52,0.008909860625863075,0.008462874218821526,0.008462874218821526,0.00039215979631990194,0.0003881945158354938,3.965318228438264e-06,5.48299758520443e-05,4.904108550363162e-07,5.788892210034646e-08,0.058160342276096344,,2437
,,,,,,,,,,,0.0005,2438
53,0.008898455649614334,0.008448534645140171,0.008448534645140171,0.00039490076596848667,0.0003910154046025127,3.885314981744159e-06,5.502207204699516e-05,4.951464802616101e-07,5.50741781069064e-08,0.057175103574991226,,2483
,,,,,,,,,,,0.0005,2484
54,0.00888660829514265,0.008432061411440372,0.008432061411440372,0.00039801860111765563,0.00039395890780724585,4.059747880091891e-06,5.653017069562338e-05,5.172777832740394e-07,4.802380715318577e-08,0.05620933324098587,,2529
,,,,,,,,,,,0.0005,2530
55,0.008876355364918709,0.008418314158916473,0.008418314158916473,0.00040044443449005485,0.00039640633622184396,4.0380236896453425e-06,5.759641499025747e-05,5.257525117485784e-07,5.02115717893048e-08,0.055262673646211624,,2575
,,,,,,,,,,,0.0005,2576
56,0.008867117576301098,0.00840440858155489,0.00840440858155489,0.0004027491668239236,0.00039854570059105754,4.203435764793539e-06,5.9959649661323056e-05,5.463268735184101e-07,5.326960206275544e-08,0.05433476343750954,,2621
,,,,,,,,,,,0.0005,2622
57,0.00885901041328907,0.008393310941755772,0.008393310941755772,0.0004041820648126304,0.00039991221274249256,4.269890268915333e-06,6.151617708383128e-05,5.594803837993823e-07,5.568139016531859e-08,0.053425248712301254,,2667
,,,,,,,,,,,0.0005,2668
58,0.008852262049913406,0.008382149040699005,0.008382149040699005,0.0004055542522110045,0.00040115611045621336,4.398083547130227e-06,6.455650873249397e-05,5.782145535704331e-07,6.735051982786899e-08,0.05253379046916962,,2713
,,,,,,,,,,,0.0005,2714
59,0.008844690397381783,0.008372659794986248,0.008372659794986248,0.00040644052205607295,0.00040198228089138865,4.458276180230314e-06,6.558903260156512e-05,5.882246796318213e-07,6.766563132032388e-08,0.05166000872850418,,2759
,,,,,,,,,,,0.0005,2760
60,0.00883648544549942,0.008360262028872967,0.008360262028872967,0.00040810907375998795,0.0004035708261653781,4.538222128758207e-06,6.811192724853754e-05,6.018001954544161e-07,7.931919299153378e-08,0.0508035384118557,,2805
,,,,,,,,,,,0.0005,2806
61,0.008828135207295418,0.008350537158548832,0.008350537158548832,0.0004091609444003552,0.00040465156780555844,4.509442533162655e-06,6.843660958111286e-05,6.055401513549441e-07,7.882589159180498e-08,0.04996402934193611,,2851
,,,,,,,,,,,0.0005,2852
62,0.008820811286568642,0.008339560590684414,0.008339560590684414,0.00041042096563614905,0.00040576892206445336,4.652076313504949e-06,7.083054515533149e-05,6.207779961187043e-07,8.752766689212876e-08,0.04914116486907005,,2897
,,,,,,,,,,,0.0005,2898
63,0.008813707157969475,0.008330452255904675,0.008330452255904675,0.00041098648216575384,0.00040627020644024014,4.71632347398554e-06,7.226855814224109e-05,6.368187541738735e-07,8.586682298528103e-08,0.04833461716771126,,2943
,,,,,,,,,,,0.0005,2944
64,0.008807456120848656,0.008322574198246002,0.008322574198246002,0.0004112331662327051,0.0004064184322487563,4.8147471716220025e-06,7.364808698184788e-05,6.433392059079779e-07,9.314177873420704e-08,0.047544073313474655,,2989
,,,,,,,,,,,0.0005,2990
65,0.008800838142633438,0.00831338670104742,0.00831338670104742,0.00041182368295267224,0.0004069548158440739,4.86882527184207e-06,7.562810787931085e-05,6.604404916288331e-07,9.584063320744463e-08,0.04676920920610428,,3035
,,,,,,,,,,,0.0005,3036
66,0.008793173357844353,0.008305622264742851,0.008305622264742851,0.0004119539225939661,0.0004070523427799344,4.901624379272107e-06,7.55997680244036e-05,6.594966066586494e-07,9.6501089785761e-08,0.04600968584418297,,3081
,,,,,,,,,,,0.0005,3082
67,0.008784727193415165,0.00829555094242096,0.00829555094242096,0.0004128370201215148,0.0004078944039065391,4.942614395986311e-06,7.633942732354626e-05,6.732042834300955e-07,9.019000657417564e-08,0.045265186578035355,,3127
,,,,,,,,,,,0.0005,3128
68,0.008776706643402576,0.008287542499601841,0.008287542499601841,0.00041311263339594007,0.0004082165251020342,4.896053724223748e-06,7.605191058246419e-05,6.68109521484439e-07,9.240964260470719e-08,0.04453541710972786,,3173
,,,,,,,,,,,0.0005,3174
69,0.00876843836158514,0.008278511464595795,0.008278511464595795,0.00041372046689502895,0.00040877144783735275,4.94890809932258e-06,7.620322867296636e-05,6.793022180318076e-07,8.27301604999775e-08,0.043820079416036606,,3219
,,,,,,,,,,,0.0005,3220
70,0.008761830627918243,0.008271750994026661,0.008271750994026661,0.0004137307114433497,0.0004087891720701009,4.941576207784237e-06,7.634887151652947e-05,6.798309755140508e-07,8.365771719809345e-08,0.0431189127266407,,3265
,,,,,,,,,,,0.0005,3266
71,0.008765695616602898,0.008265795186161995,0.008265795186161995,0.00041243384475819767,0.0004075047327205539,4.929048827762017e-06,8.746662206249312e-05,6.860247481199622e-07,1.8864150774788868e-07,0.042431849986314774,,3311
,,,,,,,,,,,0.0005,3312
72,0.008816109038889408,0.008241652511060238,0.008241652511060238,0.0004209656035527587,0.0004153070622123778,5.6585236052342225e-06,0.00015348996385000646,7.244437369990919e-07,8.10456185718067e-07,0.04175953567028046,,3357
,,,,,,,,,,,0.0005,3358
73,0.008743160404264927,0.00824494007974863,0.00824494007974863,0.0004179708193987608,0.0004124088154640049,5.56204940949101e-06,8.024871203815565e-05,7.082208526298928e-07,9.42662126135474e-08,0.04109920561313629,,3403
,,,,,,,,,,,0.0005,3404
74,0.008737105876207352,0.008239676244556904,0.008239676244556904,0.00041659048292785883,0.0004110510926693678,5.539423000300303e-06,8.083776629064232e-05,6.985615641497134e-07,1.0981595011116951e-07,0.04045196622610092,,3449
,,,,,,,,,,,0.0005,3450
75,0.008733517490327358,0.008234294131398201,0.008234294131398201,0.000415688322391361,0.000409990141633898,5.698235781892436e-06,8.353269367944449e-05,7.021353098934924e-07,1.331917331981458e-07,0.03981759771704674,,3495
,,,,,,,,,,,0.0005,3496
76,0.008727308362722397,0.00822991319000721,0.00822991319000721,0.0004162333207204938,0.0004104246909264475,5.808656169392634e-06,8.116139360936359e-05,6.833886345702922e-07,1.282254089574053e-07,0.03919579088687897,,3541
,,,,,,,,,,,0.0005,3542
77,0.008725499734282494,0.008220728486776352,0.008220728486776352,0.00041708428761921823,0.00041098514338955283,6.099158326833276e-06,8.768982661422342e-05,6.731127655257296e-07,2.0378556087052857e-07,0.03858638554811478,,3587
,,,,,,,,,,,0.0005,3588
78,0.00870854314416647,0.008216428570449352,0.008216428570449352,0.00042060372652485967,0.00041432108264416456,6.282606136664981e-06,7.151169120334089e-05,6.357897177622363e-07,7.932717238645637e-08,0.037988826632499695,,3633
,,,,,,,,,,,0.0005,3634
79,0.008702248334884644,0.00821133516728878,0.00821133516728878,0.00042194625711999834,0.00041544195846654475,6.504377779492643e-06,6.8968853156548e-05,6.07633978688682e-07,8.205456225596208e-08,0.03740309551358223,,3679
,,,,,,,,,,,0.0005,3680
80,0.008766920305788517,0.008194828405976295,0.008194828405976295,0.00041585296276025474,0.0004088873974978924,6.965531611058395e-06,0.00015623959188815206,5.985038455946778e-07,9.63891579885967e-07,0.03683037310838699,,3725
,,,,,,,,,,,0.0005,3726
81,0.008679895661771297,0.008189503103494644,0.008189503103494644,0.0004181261174380779,0.00041090516606345773,7.2209300014947075e-06,7.226569869089872e-05,5.594989147539309e-07,1.631580914818187e-07,0.03626736253499985,,3771
,,,,,,,,,,,0.0005,3772
82,0.008673618547618389,0.008179781027138233,0.008179781027138233,0.0004230121267028153,0.0004151825560256839,7.829539754311554e-06,7.082802039803937e-05,5.469274242386746e-07,1.6135278713136358e-07,0.035715486854314804,,3817
,,,,,,,,,,,0.0005,3818
83,0.008676108904182911,0.008181348443031311,0.008181348443031311,0.0004208790196571499,0.0004127816646359861,8.097325007838663e-06,7.388216181425378e-05,5.362191473068378e-07,2.026022229983937e-07,0.03517470136284828,,3863
,,,,,,,,,,,0.0005,3864
84,0.008670743554830551,0.00818162877112627,0.00818162877112627,0.00041959210648201406,0.00041083572432398796,8.756499482842628e-06,6.952545663807541e-05,5.171436896489467e-07,1.7811076702400896e-07,0.03464462235569954,,3909
,,,,,,,,,,,0.0005,3910
85,0.008668472059071064,0.008176512084901333,0.008176512084901333,0.00041825513471849263,0.0004090784932486713,9.17656234378228e-06,7.370479579549283e-05,5.13159022830223e-07,2.2388893228253437e-07,0.03412509709596634,,3955
,,,,,,,,,,,0.0005,3956
86,0.008657211437821388,0.008168216794729233,0.008168216794729233,0.00041761636384762824,0.00040772909414954484,9.887195119517855e-06,7.137413194868714e-05,4.998744316253578e-07,2.1386689752489474e-07,0.03361574187874794,,4001
,,,,,,,,,,,0.0005,4002
87,0.008660463616251945,0.008159320801496506,0.008159320801496506,0.0004151243483647704,0.00040505873039364815,1.006570801109774e-05,8.601980516687036e-05,4.991605919713038e-07,3.6103747902416217e-07,0.03311663493514061,,4047
,,,,,,,,,,,0.0005,4048
88,0.008642256259918213,0.008149012923240662,0.008149012923240662,0.00041531986789777875,0.0004044180968776345,1.090174828277668e-05,7.792546966811642e-05,4.933819468533329e-07,2.858726304566517e-07,0.03262714669108391,,4093
,,,,,,,,,,,0.0005,4094
89,0.008637543767690659,0.008145228028297424,0.008145228028297424,0.0004133298061788082,0.00040252722101286054,1.080258243746357e-05,7.898516923887655e-05,4.863937874688418e-07,3.034579663108161e-07,0.0321473553776741,,4139
,,,,,,,,,,,0.0005,4140
90,0.008635393343865871,0.008136507123708725,0.008136507123708725,0.00041137856896966696,0.00040018404251895845,1.119444550568005e-05,8.750761480769143e-05,4.909866220259573e-07,3.8408958857871767e-07,0.031677115708589554,,4185
,,,,,,,,,,,0.0005,4186
91,0.008621287532150745,0.008129837922751904,0.008129837922751904,0.00040929397800937295,0.00039819549419917166,1.10984901766642e-05,8.215813431888819e-05,4.877471724284987e-07,3.338342082770396e-07,0.031215999275445938,,4231
,,,,,,,,,,,0.0005,4232
92,0.00861409679055214,0.008124171756207943,0.008124171756207943,0.0004092496819794178,0.00039776088669896126,1.1488823474792298e-05,8.06769312475808e-05,4.949110916641075e-07,3.1185822990664747e-07,0.030763961374759674,,4277
,,,,,,,,,,,0.0005,4278
93,0.00861071702092886,0.008120615966618061,0.008120615966618061,0.00040699198143556714,0.00039539532735943794,1.1596624972298741e-05,8.311109559144825e-05,4.910003212899028e-07,3.4011060279226513e-07,0.030320895835757256,,4323
,,,,,,,,,,,0.0005,4324
94,0.008608722127974033,0.008114751428365707,0.008114751428365707,0.00040592087316326797,0.0003939559101127088,1.196492576127639e-05,8.804797835182399e-05,4.962870434610522e-07,3.8419258885369345e-07,0.029886653646826744,,4369
,,,,,,,,,,,0.0005,4370
95,0.008603562600910664,0.008109606802463531,0.008109606802463531,0.0004038231272716075,0.00039209137321449816,1.1731741324183531e-05,9.013458475237712e-05,4.955711006005004e-07,4.0577472759650846e-07,0.02946099080145359,,4415
,,,,,,,,,,,0.0005,4416
96,0.00859178975224495,0.008103740401566029,0.008103740401566029,0.000404278194764629,0.00039203069172799587,1.2247518498043064e-05,8.37725747260265e-05,5.069219923825585e-07,3.308037150873133e-07,0.02904360741376877,,4461
,,,,,,,,,,,0.0005,4462
97,0.008590777404606342,0.008100919425487518,0.008100919425487518,0.00040383366285823286,0.00039143444155342877,1.2399268598528579e-05,8.602657180745155e-05,5.010828090235009e-07,3.591828487969906e-07,0.02863455004990101,,4507
,,,,,,,,,,,0.0005,4508
98,0.008592925034463406,0.008097401820123196,0.008097401820123196,0.0004026872047688812,0.0003899316652677953,1.2755593161273282e-05,9.28372610360384e-05,5.130730187374866e-07,4.1529949612595374e-07,0.028233718127012253,,4553
,,,,,,,,,,,0.0005,4554
99,0.00858988706022501,0.00809324998408556,0.00809324998408556,0.00040052717668004334,0.0003883342142216861,1.2193012480565812e-05,9.610932465875521e-05,5.234069817561249e-07,4.3768622504103405e-07,0.027840841561555862,,4599
,,,,,,,,,,,0.0005,4600
100,0.008580108173191547,0.008086834102869034,0.008086834102869034,0.00040080538019537926,0.00038836998282931745,1.2435463759175036e-05,9.247007255908102e-05,5.419927333605301e-07,3.8270795243988687e-07,0.02745562605559826,,4645
,,,,,,,,,,,0.0005,4646
101,0.00857829675078392,0.008080819621682167,0.008080819621682167,0.0004009269177913666,0.00038843986112624407,1.2487023013818543e-05,9.654921450419351e-05,5.473160626934259e-07,4.1817605733740493e-07,0.02707808092236519,,4691
,,,,,,,,,,,0.0005,4692
102,0.008571593090891838,0.0080740200355649,0.0080740200355649,0.0004009622207377106,0.00038840112392790616,1.2561069524963386e-05,9.661061631049961e-05,5.648447540806956e-07,4.0126133171725087e-07,0.026707950979471207,,4737
,,,,,,,,,,,0.0005,4738
103,0.008568605408072472,0.008067166432738304,0.008067166432738304,0.00040084149804897606,0.00038816523738205433,1.2676272490352858e-05,0.00010059682972496375,5.779574507869256e-07,4.280109067167359e-07,0.026345163583755493,,4783
,,,,,,,,,,,0.0005,4784
104,0.008561274968087673,0.008059917017817497,0.008059917017817497,0.00040051157702691853,0.00038795050932094455,1.2561017683765385e-05,0.00010084677342092618,5.900439532524615e-07,4.1842369569167204e-07,0.025989485904574394,,4829
,,,,,,,,,,,0.0005,4830
105,0.008557719178497791,0.008051819168031216,0.008051819168031216,0.00040015598642639816,0.0003874750400427729,1.2680818144872319e-05,0.0001057427070918493,6.075645728742529e-07,4.4986231273469457e-07,0.025640850886702538,,4875
,,,,,,,,,,,0.0005,4876
106,0.008550680242478848,0.008046524599194527,0.008046524599194527,0.0003992750425823033,0.00038671487709507346,1.2560120921989437e-05,0.00010488111001905054,6.192146884131944e-07,4.2959644019902044e-07,0.02529904805123806,,4921
,,,,,,,,,,,0.0005,4922
107,0.008548329584300518,0.008039471693336964,0.008039471693336964,0.00039860859396867454,0.0003858356212731451,1.2772991794918198e-05,0.00011024645937141031,6.401448331416759e-07,4.623198037734255e-07,0.02496403269469738,,4967
,,,,,,,,,,,0.0005,4968
108,0.008541209623217583,0.00803584884852171,0.00803584884852171,0.0003976380394306034,0.00038486262201331556,1.2775353752658702e-05,0.00010772234963951632,6.51823711450561e-07,4.253997190062364e-07,0.024635575711727142,,5013
,,,,,,,,,,,0.0005,5014
109,0.008540920913219452,0.008031178265810013,0.008031178265810013,0.0003966299118474126,0.000383756123483181,1.2873812011093833e-05,0.00011311478010611609,6.705319037791924e-07,4.606160075582011e-07,0.024313682690262794,,5059
,,,,,,,,,,,0.0005,5060
110,0.008532892912626266,0.008028068579733372,0.008028068579733372,0.00039608468068763614,0.00038310850504785776,1.2976246580365114e-05,0.00010873991413973272,6.791465239075478e-07,4.082524469595228e-07,0.023998066782951355,,5105
,,,,,,,,,,,0.0005,5106
111,0.00853177160024643,0.008022183552384377,0.008022183552384377,0.00039539235876873136,0.00038242770824581385,1.2964680536242668e-05,0.0001141957618528977,6.927600679773604e-07,4.491974152642797e-07,0.02368874102830887,,5151
,,,,,,,,,,,0.0005,5152
112,0.00852284673601389,0.00801775511354208,0.00801775511354208,0.00039534299867227674,0.0003821892023552209,1.3153825420886278e-05,0.00010975031909765676,7.007152476035117e-07,3.9678781149632414e-07,0.0233854241669178,,5197
,,,,,,,,,,,0.0005,5198
113,0.008521168492734432,0.008013048209249973,0.008013048209249973,0.00039456377271562815,0.0003815646341536194,1.2999212231079582e-05,0.00011355816968716681,7.079088391037658e-07,4.276728873264801e-07,0.023088138550519943,,5243
,,,,,,,,,,,0.0005,5244
