epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
263,0.0006853093509562314,0.0003551240370143205,0.0003551240370143205,8.763715595705435e-05,8.40698476167745e-07,8.679645543452352e-05,0.00024254812160506845,9.957768725143978e-07,1.4297046391220647e-06,0.0018801293335855007,,0.531655490398407,12143
,,,,,,,,,,,0.0005,,12144
264,0.000871701748110354,0.000296871701721102,0.000296871701721102,5.329768100637011e-05,8.271102842627442e-07,5.247057197266258e-05,0.0005215323180891573,1.9966523723269347e-06,3.2186701446335064e-06,0.0018599608447402716,,0.5326351523399353,12189
,,,,,,,,,,,0.0005,,12190
265,0.0008114806259982288,0.0003153548459522426,0.0003153548459522426,6.222028332558693e-06,8.284854970952438e-07,5.39354232387268e-06,0.000489903730340302,1.7305733308603521e-06,3.168464672853588e-06,0.0018389911856502295,,0.5325315594673157,12235
,,,,,,,,,,,0.0005,,12236
266,0.001136425998993218,0.0003206238616257906,0.0003206238616257906,0.00015276724298018962,8.299824685309432e-07,0.00015193723083939403,0.0006630350253544748,2.5398055640835082e-06,4.090544280188624e-06,0.0018249398563057184,,0.5331166386604309,12281
,,,,,,,,,,,0.0005,,12282
267,0.0007542294333688915,0.0002726135135162622,0.0002726135135162622,7.355357411142904e-06,8.240915576607222e-07,6.531264716613805e-06,0.0004742605669889599,1.6494752799189882e-06,3.0931300898373593e-06,0.001803525723516941,,0.5325741171836853,12327
,,,,,,,,,,,0.0005,,12328
268,0.0010889307595789433,0.00025990360882133245,0.00025990360882133245,0.0002043441345449537,7.927886827019393e-07,0.00020355134620331228,0.0006246829289011657,2.4141534140653675e-06,3.832676611636998e-06,0.0017892337637022138,,0.5336374044418335,12373
,,,,,,,,,,,0.0005,,12374
269,0.0009015512187033892,0.00030814643832854927,0.00030814643832854927,0.00012715540651697665,7.929645562398946e-07,0.00012636247265618294,0.00046624941751360893,1.6996867771013058e-06,2.962807457151939e-06,0.0017714801942929626,,0.5330893993377686,12419
,,,,,,,,,,,0.0005,,12420
270,0.0006863935268484056,0.0002210168750025332,0.0002210168750025332,3.5938733162765857e-06,8.001121045708715e-07,2.793761268549133e-06,0.0004617827362380922,1.7659313016338274e-06,2.8518954877654323e-06,0.0017497783992439508,,0.5329996943473816,12465
,,,,,,,,,,,0.0005,,12466
271,0.0007787626818753779,0.0002552416699472815,0.0002552416699472815,2.4343555196537636e-05,7.85154497862095e-07,2.35584047914017e-05,0.0004991773166693747,1.968746801139787e-06,3.0230264655983774e-06,0.0017303581116721034,,0.5334107875823975,12511
,,,,,,,,,,,0.0005,,12512
272,0.0008481279946863651,0.0003102871123701334,0.0003102871123701334,2.8082171411369927e-05,7.852204930713924e-07,2.7296951884636655e-05,0.0005097586545161903,1.979939725060831e-06,3.1176475658867275e-06,0.0017127135070040822,,0.5331751704216003,12557
,,,,,,,,,,,0.0005,,12558
273,0.0009416884859092534,0.0002712138229981065,0.0002712138229981065,5.9352387324906886e-05,7.607909537910018e-07,5.859160592081025e-05,0.0006111222901381552,2.513451590857585e-06,3.597771183194709e-06,0.0016972930170595646,,0.534501850605011,12603
,,,,,,,,,,,0.0005,,12604
274,0.0005507745663635433,0.00021884967281948775,0.00021884967281948775,2.194979606429115e-05,7.610062198182277e-07,2.118879092449788e-05,0.00030997523572295904,1.4262583363233716e-06,1.6734935570639209e-06,0.0016743625747039914,,0.5344092845916748,12649
,,,,,,,,,,,0.0005,,12650
275,0.000503135786857456,0.0003189480921719223,0.0003189480921719223,2.252361628052313e-05,7.351578688030713e-07,2.178846079914365e-05,0.00016166418208740652,7.63675700454769e-07,8.52966252296028e-07,0.0016509380657225847,,0.5367190837860107,12695
,,,,,,,,,,,0.0005,,12696
276,0.0008685978827998042,0.000253506179433316,0.000253506179433316,8.151789188559633e-06,7.025969921414799e-07,7.4491931627562735e-06,0.0006069398368708789,2.398116521362681e-06,3.6712813198391814e-06,0.0016352912643924356,,0.5387377142906189,12741
,,,,,,,,,,,0.0005,,12742
277,0.00045171944657340646,0.00020876873168163002,0.00020876873168163002,1.457769758417271e-05,7.244976814035908e-07,1.3853199561708607e-05,0.0002283729991177097,1.0079991170641733e-06,1.2757309377775528e-06,0.001611619838513434,,0.539065420627594,12787
,,,,,,,,,,,0.0005,,12788
278,0.0004982289392501116,0.0002494344662409276,0.0002494344662409276,6.601242148462916e-06,6.917449582033441e-07,5.909499577683164e-06,0.0002421932586003095,1.1552747309906408e-06,1.2666581596931792e-06,0.0015893520321696997,,0.5425407290458679,12833
,,,,,,,,,,,0.0005,,12834
279,0.0007302053854800761,0.0002425912389298901,0.0002425912389298901,6.375563316396438e-06,7.136680437724863e-07,5.661896466335747e-06,0.0004812385595869273,1.9857957340718713e-06,2.8265897071833024e-06,0.001572169130668044,,0.5445846915245056,12879
,,,,,,,,,,,0.0005,,12880
280,0.001120379543863237,0.0004489418352022767,0.0004489418352022767,1.5849078408791684e-05,6.558904601661197e-07,1.5193189938145224e-05,0.0006555887521244586,2.588209099485539e-06,3.967677457694663e-06,0.0015631333226338029,,0.5497454404830933,12925
,,,,,,,,,,,0.0005,,12926
281,0.0009123937925323844,0.000200665948796086,0.000200665948796086,0.00013457066961564124,6.468159767791803e-07,0.0001339238224318251,0.0005771573050878942,2.4950011265900685e-06,3.276571533206152e-06,0.0015501185553148389,,0.5505020618438721,12971
,,,,,,,,,,,0.0005,,12972
282,0.000582406297326088,0.00013398934970609844,0.00013398934970609844,9.826783934840932e-05,6.290650276241649e-07,9.763876732904464e-05,0.00035014923196285963,1.397252049173403e-06,2.104240365952137e-06,0.0015307642752304673,,0.5493494868278503,13017
,,,,,,,,,,,0.0005,,13018
283,0.0005827744607813656,0.0001615984074305743,0.0001615984074305743,2.2729569536750205e-05,6.103169880589121e-07,2.2119245841167867e-05,0.00039844654384069145,1.536223066977982e-06,2.4482426397298696e-06,0.0015118045266717672,,0.5501109957695007,13063
,,,,,,,,,,,0.0005,,13064
284,0.0007074635941535234,0.00020938264788128436,0.00020938264788128436,1.4282764823292382e-05,5.863073511136463e-07,1.3696455425815657e-05,0.00048379821237176657,1.9471312953101005e-06,2.890851192205446e-06,0.0014957176754251122,,0.5502776503562927,13109
,,,,,,,,,,,0.0005,,13110
285,0.000512400409206748,0.0002465632860548794,0.0002465632860548794,6.358647169690812e-06,5.825830839967239e-07,5.776065336249303e-06,0.0002594784600660205,1.1072631878050743e-06,1.4875213310006075e-06,0.0014760512858629227,,0.5511351823806763,13155
,,,,,,,,,,,0.0005,,13156
286,0.0005978797562420368,0.00013687918544746935,0.00013687918544746935,7.709462806815282e-06,5.662985813614796e-07,7.143164111766964e-06,0.00045329119893722236,2.0486136236286256e-06,2.48429842031328e-06,0.0014584878226742148,,0.5517051815986633,13201
,,,,,,,,,,,0.0005,,13202
287,0.0006241609808057547,0.00011964434816036373,0.00011964434816036373,4.328125669417204e-06,5.454462552734185e-07,3.7826796415174613e-06,0.0005001886165700853,2.0746549580508145e-06,2.927230980276363e-06,0.0014418013161048293,,0.553009569644928,13247
,,,,,,,,,,,0.0005,,13248
288,0.0008536949171684682,0.0003056943241972476,0.0003056943241972476,1.831758027037722e-06,5.426160782917577e-07,1.2891422329630586e-06,0.0005461688851937652,2.0688100903498707e-06,3.392878852537251e-06,0.0014300391776487231,,0.5526866316795349,13293
,,,,,,,,,,,0.0005,,13294
289,0.0006407641340047121,0.0001711598306428641,0.0001711598306428641,0.0001504353276686743,5.334187562766601e-07,0.00014990191266406327,0.00031916884472593665,1.3069485476080445e-06,1.8847405272026663e-06,0.001414253725670278,,0.5535708069801331,13339
,,,,,,,,,,,0.0005,,13340
290,0.0006621170323342085,0.00015277622151188552,0.00015277622151188552,2.3275211788131855e-05,5.186514613342297e-07,2.2756563339498825e-05,0.0004860656044911593,1.8464885442881496e-06,3.01416844195046e-06,0.0013992110034450889,,0.554417610168457,13385
,,,,,,,,,,,0.0005,,13386
291,0.0008263239869847894,0.00022166615235619247,0.00022166615235619247,3.1666643280914286e-06,5.173016575099609e-07,2.649362613738049e-06,0.000601491192355752,2.049308932328131e-06,3.965602900279919e-06,0.0013877532910555601,,0.5542088747024536,13431
,,,,,,,,,,,0.0005,,13432
292,0.0005809706053696573,0.00023613976372871548,0.00023613976372871548,9.95769028122595e-07,5.189044145481603e-07,4.768645567310159e-07,0.0003438351850491017,1.4266876178226084e-06,2.0116640371270478e-06,0.0013716175453737378,,0.5538027286529541,13477
,,,,,,,,,,,0.0005,,13478
293,0.000593115109950304,0.00014326297969091684,0.00014326297969091684,1.4257871953304857e-05,5.391670470089593e-07,1.371870530419983e-05,0.00043559432378970087,1.8170437670050887e-06,2.5388992526131915e-06,0.0013560475781559944,,0.554259717464447,13523
,,,,,,,,,,,0.0005,,13524
294,0.000844986701849848,0.0003244731924496591,0.0003244731924496591,2.7064781534136273e-05,5.165236416360131e-07,2.6548259484115988e-05,0.0004934485186822712,2.1725036276620813e-06,2.7619812499324325e-06,0.0013458263128995895,,0.557390570640564,13569
,,,,,,,,,,,0.0005,,13570
295,0.0007232216303236783,0.00022806529887020588,0.00022806529887020588,0.0001672515645623207,5.015265287511284e-07,0.00016675001825205982,0.0003279048833064735,1.3319153140400886e-06,1.947134023794206e-06,0.0013333741808310151,,0.5588538646697998,13615
,,,,,,,,,,,0.0005,,13616
296,0.00047155303764156997,8.095343946479261e-05,8.095343946479261e-05,1.633694591873791e-05,5.003583396501199e-07,1.5836587408557534e-05,0.00037426259950734675,1.4131463785815868e-06,2.3294796847039834e-06,0.001316137844696641,,0.5587452054023743,13661
,,,,,,,,,,,0.0005,,13662
297,0.0008054685313254595,0.0001380073808832094,0.0001380073808832094,5.586379120359197e-05,4.958736212756776e-07,5.5367920140270144e-05,0.0006115974392741919,2.2878248273627833e-06,3.828151420748327e-06,0.0013059243792667985,,0.5593796372413635,13707
,,,,,,,,,,,0.0005,,13708
298,0.0007500551291741431,0.00017142009164672345,0.00017142009164672345,3.0904888262739405e-05,4.838207132706884e-07,3.0421060728258453e-05,0.0005477303639054298,2.0608811155398143e-06,3.4164211228926433e-06,0.0012948070652782917,,0.5585861802101135,13753
,,,,,,,,,,,0.0005,,13754
299,0.000528479169588536,0.00013266959285829216,0.00013266959285829216,2.327866695850389e-06,4.907157631350856e-07,1.8371512169323978e-06,0.0003934818087145686,1.3640360521094408e-06,2.570781362010166e-06,0.0012794805224984884,,0.5583105683326721,13799
,,,,,,,,,,,0.0005,,13800
300,0.0005486336885951459,0.0001934273896040395,0.0001934273896040395,2.090905127261067e-06,4.795091399500961e-07,1.6113951915031066e-06,0.00035311529063619673,1.4631201565862284e-06,2.0680326997535303e-06,0.0012648635311052203,,0.5593801736831665,13845
,,,,,,,,,,,0.0005,,13846
301,0.0008164497558027506,0.00010492799628991634,0.00010492799628991634,7.0079231591080315e-06,4.774900048687414e-07,6.530433893203735e-06,0.0007045138627290726,2.8764784474333283e-06,4.168658506387146e-06,0.0012558952439576387,,0.5596937537193298,13891
,,,,,,,,,,,0.0005,,13892
302,0.0008962498395703733,0.00014161840954329818,0.00014161840954329818,0.0005517691024579108,4.5940689119561284e-07,0.0005513097275979817,0.00020286250219214708,7.793100849085022e-07,1.2493150052250712e-06,0.0012487024068832397,,0.5607447624206543,13937
,,,,,,,,,,,0.0005,,13938
303,0.004385631997138262,0.00020886513812001795,0.00020886513812001795,0.0005205360939726233,4.590569346873963e-07,0.0005200770101509988,0.003656230168417096,3.822935013886308e-06,3.273937545600347e-05,0.0013114409521222115,,0.5596797466278076,13983
,,,,,,,,,,,0.0005,,13984
304,0.0007076160400174558,0.00011784391244873405,0.00011784391244873405,3.0907478503650054e-05,4.6229891381699417e-07,3.0445178708760068e-05,0.0005588644999079406,1.971003484868561e-06,3.6176420508127194e-06,0.0012993644922971725,,0.5586069226264954,14029
,,,,,,,,,,,0.0005,,14030
305,0.000998707371763885,0.0001056156906997785,0.0001056156906997785,1.128745498135686e-05,4.589986417613545e-07,1.0828460290213116e-05,0.000881803862284869,3.2890200145629933e-06,5.5290197451540735e-06,0.0012933512916788459,,0.5605641603469849,14075
,,,,,,,,,,,0.0005,,14076
306,0.001560830045491457,0.00023787164536770433,0.00023787164536770433,0.0007351023377850652,4.590300193285657e-07,0.0007346431375481188,0.0005878562806174159,2.173632083213306e-06,3.704931259562727e-06,0.001298700924962759,,0.5600861310958862,14121
,,,,,,,,,,,0.0005,,14122
307,0.0007892188732512295,0.0001013173969113268,0.0001013173969113268,0.00011642268509604037,4.666729864766239e-07,0.00011595597607083619,0.0005714787403121591,2.1876426217204425e-06,3.527144144754857e-06,0.0012885112082585692,,0.561405599117279,14167
,,,,,,,,,,,0.0005,,14168
308,0.0006062847678549588,5.553222945309244e-05,5.553222945309244e-05,3.059636355828843e-06,4.6428525024566625e-07,2.5953511340048863e-06,0.0005476929945871234,2.0930986011080677e-06,3.383831199244014e-06,0.0012748667504638433,,0.5617907047271729,14213
,,,,,,,,,,,0.0005,,14214
309,0.000692879140842706,0.00019903838983736932,0.00019903838983736932,8.861183232511394e-06,4.5769712642140803e-07,8.403484571317676e-06,0.00048497950774617493,1.8591623529573553e-06,2.990632992805331e-06,0.0012632269645109773,,0.5618990063667297,14259
,,,,,,,,,,,0.0005,,14260
310,0.0009055892005562782,0.00017485467833466828,0.00017485467833466828,1.8676553736440837e-05,4.4269685872677655e-07,1.823385537136346e-05,0.0007120578084141016,2.712721197895007e-06,4.407858341437532e-06,0.0012560741743072867,,0.5634939074516296,14305
,,,,,,,,,,,0.0005,,14306
311,0.0007126803393475711,0.0001703471498331055,0.0001703471498331055,4.438838459464023e-06,4.4303880031293374e-07,3.9957994886208326e-06,0.0005378944333642721,2.0776462861249456e-06,3.301297738289577e-06,0.001245206338353455,,0.5634151697158813,14351
,,,,,,,,,,,0.0005,,14352
312,0.0004854728758800775,5.795183460577391e-05,5.795183460577391e-05,0.00011672903929138556,4.496552890032035e-07,0.00011627938511082903,0.0003107920929323882,1.3610243740913575e-06,1.746896373333584e-06,0.0012300116941332817,,0.5632325410842896,14397
,,,,,,,,,,,0.0005,,14398
313,0.000509068660903722,5.567691914620809e-05,5.567691914620809e-05,0.00023899972438812256,4.4918053276887804e-07,0.0002385505649726838,0.0002143918682122603,9.071277986549831e-07,1.2367911494948203e-06,0.001215592841617763,,0.5651383399963379,14443
,,,,,,,,,,,0.0005,,14444
314,0.00042008774471469223,3.0282661100500263e-05,3.0282661100500263e-05,3.55070733348839e-06,4.510127098455996e-07,3.0996950499684317e-06,0.00038625430897809565,1.5384842981802649e-06,2.3240590962814167e-06,0.0011996827088296413,,0.5670899748802185,14489
,,,,,,,,,,,0.0005,,14490
315,0.0005338577902875841,0.00016782176680862904,0.00016782176680862904,8.512172939845186e-07,4.32443243880698e-07,4.1877396483869234e-07,0.00036518482374958694,1.4766466165383463e-06,2.1752014163212152e-06,0.001186366192996502,,0.5696848630905151,14535
,,,,,,,,,,,0.0005,,14536
316,0.0005697028245776892,7.063157681841403e-05,7.063157681841403e-05,4.106164851691574e-06,4.129128399199544e-07,3.69325198334991e-06,0.0004949650028720498,1.8995233403984457e-06,3.0501273613481317e-06,0.0011740329209715128,,0.571662187576294,14581
,,,,,,,,,,,0.0005,,14582
317,0.0005651339888572693,0.00010122982348548248,0.00010122982348548248,3.4209194836876122e-06,4.06687433951447e-07,3.0142318792059086e-06,0.0004604831920005381,1.7917172954184934e-06,2.813115315802861e-06,0.0011618549469858408,,0.5713182091712952,14627
,,,,,,,,,,,0.0005,,14628
318,0.0003652918094303459,9.243986278306693e-05,9.243986278306693e-05,7.292690042959293e-06,4.1466898892394966e-07,6.878021395095857e-06,0.0002655592979863286,9.833821650317986e-07,1.6722104874133947e-06,0.0011459237430244684,,0.5710774660110474,14673
,,,,,,,,,,,0.0005,,14674
319,0.00024810872855596244,8.79527215147391e-05,8.79527215147391e-05,1.1565410204639193e-05,4.080011137830297e-07,1.1157410881423857e-05,0.0001485906250309199,6.870372999401297e-07,7.988688253135479e-07,0.0011279673781245947,,0.5726398229598999,14719
,,,,,,,,,,,0.0005,,14720
320,0.0007063572993502021,5.738268737331964e-05,5.738268737331964e-05,4.5707747631240636e-05,4.1645267856438295e-07,4.5291286369320005e-05,0.0006032668752595782,2.4756516268098494e-06,3.557017635102966e-06,0.0011195351835340261,,0.5723206996917725,14765
,,,,,,,,,,,0.0005,,14766
321,0.0011197325075045228,0.0003711021854542196,0.0003711021854542196,1.1204671864106786e-05,3.9338195279015054e-07,1.0811291758727748e-05,0.0007374256383627653,2.9045422706985846e-06,4.469714440347161e-06,0.0011195391416549683,,0.5718371868133545,14811
,,,,,,,,,,,0.0005,,14812
322,0.001049803919158876,0.0005808299756608903,0.0005808299756608903,1.951915692188777e-05,3.6948958381799457e-07,1.9149669242324308e-05,0.0004494551394600421,1.7797991631596233e-06,2.714752554311417e-06,0.0011181444860994816,,0.5708448886871338,14857
,,,,,,,,,,,0.0005,,14858
323,0.0005219761515036225,0.0002111923968186602,0.0002111923968186602,4.311300926929107e-06,3.7524532103816455e-07,3.936055691156071e-06,0.0003064725606236607,1.2974337550986093e-06,1.7672916783340042e-06,0.001106221112422645,,0.5683232545852661,14903
,,,,,,,,,,,0.0005,,14904
324,0.0005743806250393391,0.00013515970204025507,0.00013515970204025507,4.0903892113419715e-06,3.922078235518711e-07,3.698182354128221e-06,0.0004351305542513728,1.8002740489464486e-06,2.551031229813816e-06,0.001095584244467318,,0.5678573846817017,14949
,,,,,,,,,,,0.0005,,14950
325,0.0010047552641481161,9.864600724540651e-05,9.864600724540651e-05,8.911079021345358e-06,3.9083201386347355e-07,8.520245501131285e-06,0.0008971981587819755,3.5570246836869046e-06,5.4149563766259234e-06,0.0010937676997855306,,0.5690024495124817,14995
,,,,,,,,,,,0.0005,,14996
326,0.0017860358348116279,0.00015318646910600364,0.00015318646910600364,5.499711733136792e-06,3.8062117369008774e-07,5.119090928928927e-06,0.0016273496439680457,5.812386461911956e-06,1.046110992319882e-05,0.0011076130904257298,,0.5685853362083435,15041
,,,,,,,,,,,0.0005,,15042
327,0.0013085457030683756,0.00027750551817007363,0.00027750551817007363,7.482059118046891e-06,3.755488933165907e-07,7.106512839527568e-06,0.0010235582012683153,3.7900954339420423e-06,6.445487542805495e-06,0.0011116317473351955,,0.5657838582992554,15087
,,,,,,,,,,,0.0005,,15088
328,0.0003162733046337962,0.00011149967758683488,0.00011149967758683488,1.921597913678852e-06,3.817826268459612e-07,1.5398151163026341e-06,0.00020285196660552174,7.441478260261647e-07,1.2843720469390973e-06,0.0010957245249301195,,0.5651059150695801,15133
,,,,,,,,,,,0.0005,,15134
329,0.0004450563283171505,6.883012247271836e-05,6.883012247271836e-05,5.7706638472154737e-05,3.812090199062368e-07,5.732543286285363e-05,0.00031851959647610784,1.3636368976222002e-06,1.8215590671388782e-06,0.0010827111545950174,,0.5660718083381653,15179
,,,,,,,,,,,0.0005,,15180
330,0.0006327275768853724,7.094955071806908e-05,7.094955071806908e-05,4.680049642047379e-06,3.78903422415533e-07,4.301145963836461e-06,0.0005570978973992169,2.0531026621029014e-06,3.517875029501738e-06,0.0010737114353105426,,0.5663536787033081,15225
,,,,,,,,,,,0.0005,,15226
331,0.00027155561838299036,8.935043297242373e-05,8.935043297242373e-05,2.363177372899372e-05,3.755480406653078e-07,2.3256225176737644e-05,0.00015857339894864708,7.185349772953487e-07,8.671992191011668e-07,0.0010576683562248945,,0.5667368173599243,15271
,,,,,,,,,,,0.0005,,15272
332,0.0011695210123434663,0.00010527714039199054,0.00010527714039199054,8.681623876327649e-05,3.741355953934544e-07,8.644210174679756e-05,0.000977427582256496,4.147464096604381e-06,5.626810889225453e-06,0.001059905393049121,,0.5675065517425537,15317
,,,,,,,,,,,0.0005,,15318
333,0.001200009137392044,0.00015530339442193508,0.00015530339442193508,2.061386294371914e-05,3.6085955912312784e-07,2.0253006368875504e-05,0.0010240917326882482,3.7091488138685236e-06,6.531767667183885e-06,0.0010627075098454952,,0.56695556640625,15363
,,,,,,,,,,,0.0005,,15364
334,0.000594944111071527,0.0001752944808686152,0.0001752944808686152,4.848514072364196e-05,3.5947897458754596e-07,4.812566839973442e-05,0.000371164467651397,1.4499439657811308e-06,2.2616998194280313e-06,0.001053352258168161,,0.5657665729522705,15409
,,,,,,,,,,,0.0005,,15410
335,0.0004313932149671018,0.00010307944467058405,0.00010307944467058405,3.912932879757136e-05,3.587722972042684e-07,3.877054768963717e-05,0.000289184448774904,1.124965365306707e-06,1.7668792224867502e-06,0.0010409130482003093,,0.5660765767097473,15455
,,,,,,,,,,,0.0005,,15456
336,0.0006402151193469763,0.00010674165969248861,0.00010674165969248861,7.037174509605393e-05,3.588067158943886e-07,7.001293852226809e-05,0.00046310172183439136,1.6735851886551245e-06,2.957432343464461e-06,0.001032899133861065,,0.5657354593276978,15501
,,,,,,,,,,,0.0005,,15502
337,0.0006989224348217249,0.00015662734222132713,0.00015662734222132713,0.000123725418234244,3.6083571330891573e-07,0.00012336454528849572,0.00041856965981423855,1.5680001297369017e-06,2.6176965093327453e-06,0.0010262195719406009,,0.5658106803894043,15547
,,,,,,,,,,,0.0005,,15548
338,0.00038434320595115423,6.011662844684906e-05,6.011662844684906e-05,6.246897828532383e-05,3.5501744832799886e-07,6.211394793353975e-05,0.00026175769744440913,1.0966142554025282e-06,1.5209625416900963e-06,0.0010133819887414575,,0.567553699016571,15593
,,,,,,,,,,,0.0005,,15594
339,0.0005488147144205868,0.0002036140504060313,0.0002036140504060313,2.0784314983757213e-05,3.5373395235183125e-07,2.043057611444965e-05,0.00032441638177260756,1.4332694036056637e-06,1.8108952417605906e-06,0.0010040906490758061,,0.5672775506973267,15639
,,,,,,,,,,,0.0005,,15640
340,0.0005700108013115823,9.172507270704955e-05,9.172507270704955e-05,5.053379027231131e-06,3.7267557218001457e-07,4.680703113990603e-06,0.0004732324159704149,1.6878896076377714e-06,3.0444336971413577e-06,0.0009954090928658843,,0.5666249990463257,15685
,,,,,,,,,,,0.0005,,15686
341,0.0013183383271098137,0.0005723694921471179,0.0005723694921471179,3.81823156203609e-06,3.6128659530731966e-07,3.456944568824838e-06,0.000742150645237416,3.131408675471903e-06,4.290096967451973e-06,0.0010018676985055208,,0.5693957209587097,15731
,,,,,,,,,,,0.0005,,15732
342,0.0009843180887401104,0.00022151177108753473,0.00022151177108753473,7.85485390224494e-05,3.4471742083042045e-07,7.820379687473178e-05,0.0006842577713541687,3.5771861348621314e-06,3.265391114837257e-06,0.0010015167063102126,,0.5687478184700012,15777
,,,,,,,,,,,0.0005,,15778
343,0.000490624166559428,0.00027909455820918083,0.00027909455820918083,1.1554392585821915e-05,3.3399075505258224e-07,1.1220398846489843e-05,0.0001999753003474325,9.22563799576892e-07,1.077189267562062e-06,0.0009912988170981407,,0.5661135315895081,15823
,,,,,,,,,,,0.0005,,15824
344,0.00044886532123200595,0.00019900422194041312,0.00019900422194041312,1.7372689399053343e-05,3.4294819784008723e-07,1.7029742593877017e-05,0.00023248844081535935,9.767957180883968e-07,1.3480889720085543e-06,0.0009804501896724105,,0.5663230419158936,15869
,,,,,,,,,,,0.0005,,15870
345,0.0004454618028830737,0.00012699350190814584,0.00012699350190814584,1.7891429706651252e-06,3.4301507412237697e-07,1.4461280670730048e-06,0.0003166791284456849,1.351403057014977e-06,1.8153880319005111e-06,0.000969750399235636,,0.5681254267692566,15915
,,,,,,,,,,,0.0005,,15916
346,0.0008547265315428376,0.00016091836732812226,0.00016091836732812226,1.997693289013114e-06,3.3945681821023754e-07,1.6582364423811669e-06,0.0006918105646036565,2.7524879442353267e-06,4.1656171561044175e-06,0.0009674499160610139,,0.5685599446296692,15961
,,,,,,,,,,,0.0005,,15962
347,0.00034969233092851937,5.147221600054763e-05,5.147221600054763e-05,6.057837822481815e-07,3.4200397180939035e-07,2.6377978201708174e-07,0.0002976143441628665,1.165472781394783e-06,1.8106708239429281e-06,0.0009550947579555213,,0.5681633353233337,16007
,,,,,,,,,,,0.0005,,16008
348,0.0008044547284953296,0.00011527843162184581,0.00011527843162184581,3.565935003280174e-06,3.381146598258056e-07,3.2278207982017193e-06,0.000685610284563154,2.5699321213323856e-06,4.286172043066472e-06,0.0009520819876343012,,0.5688288807868958,16053
,,,,,,,,,,,0.0005,,16054
349,0.0003240146907046437,9.290273010265082e-05,9.290273010265082e-05,1.2977925507584587e-06,3.324441877339268e-07,9.653482493376941e-07,0.00022981416259426624,9.241539373761043e-07,1.3739878568230779e-06,0.0009395205997861922,,0.56843501329422,16099
,,,,,,,,,,,0.0005,,16100
350,0.0003245870757382363,7.000727782724425e-05,7.000727782724425e-05,1.3258832041174173e-06,3.353047759446781e-07,9.905783144859015e-07,0.0002532539947424084,1.1245040241192328e-06,1.408035359418136e-06,0.0009272219613194466,,0.5685088038444519,16145
,,,,,,,,,,,0.0005,,16146
351,0.0006467013736255467,0.00017299564206041396,0.00017299564206041396,1.0648960824255482e-06,3.361468543516821e-07,7.28749284917285e-07,0.0004726407350972295,1.8144036175726797e-06,2.912004447352956e-06,0.0009216115577146411,,0.5686030387878418,16191
,,,,,,,,,,,0.0005,,16192
352,0.0005914873909205198,7.894198643043637e-05,7.894198643043637e-05,1.3949615095043555e-05,3.4529159620433347e-07,1.3604322703031357e-05,0.0004985957639291883,1.7525841258247965e-06,3.233373263356043e-06,0.0009150090627372265,,0.5692492127418518,16237
,,,,,,,,,,,0.0005,,16238
353,0.0004255898529663682,9.617589239496738e-05,9.617589239496738e-05,2.5241579351131804e-06,3.2766487834123836e-07,2.196492914663395e-06,0.000326889829011634,1.3133161473888322e-06,1.9555816379579483e-06,0.0009052206878550351,,0.571694552898407,16283
,,,,,,,,,,,0.0005,,16284
354,0.001046833349391818,0.00012913814862258732,0.00012913814862258732,1.1356827371855616e-06,3.2618655154692533e-07,8.094960435300891e-07,0.0009165595984086394,3.3699129744491074e-06,5.7956817727244925e-06,0.0009080528980121017,,0.5732870101928711,16329
,,,,,,,,,,,0.0005,,16330
355,0.0006020265282131732,0.00018511035887058824,0.00018511035887058824,6.606692750210641e-06,3.1636639619136986e-07,6.290326837188331e-06,0.00041030970169231296,1.5894946727712522e-06,2.5136021122307284e-06,0.0009019324206747115,,0.5721549987792969,16375
,,,,,,,,,,,0.0005,,16376
356,0.0005458304076455534,0.00015508176875300705,0.00015508176875300705,1.0032752470578998e-05,3.169424758198147e-07,9.715809028421063e-06,0.0003807158791460097,1.40220208777464e-06,2.4049566036410397e-06,0.0008948103641159832,,0.5709100365638733,16421
,,,,,,,,,,,0.0005,,16422
357,0.0005268281674943864,0.00012842283467762172,0.00012842283467762172,6.18052072240971e-05,3.15787872295914e-07,6.148943793959916e-05,0.0003366001765243709,1.4878270349072409e-06,1.8781745438900543e-06,0.0008874507038854063,,0.5700634121894836,16467
,,,,,,,,,,,0.0005,,16468
358,0.0002715655427891761,5.434330887510441e-05,5.434330887510441e-05,1.1436742170189973e-05,3.254628211379895e-07,1.1111281310149934e-05,0.00020578555995598435,7.991109782778949e-07,1.258744191545702e-06,0.0008751330315135419,,0.5698992609977722,16513
,,,,,,,,,,,0.0005,,16514
359,0.000344138010405004,6.45477048237808e-05,6.45477048237808e-05,1.1375942449376453e-05,3.202935374702065e-07,1.1055648428737186e-05,0.0002682143822312355,1.1383976925571915e-06,1.5437460660905344e-06,0.0008645131019875407,,0.5717118978500366,16559
,,,,,,,,,,,0.0005,,16560
360,0.00043873288086615503,0.00010223614663118497,0.00010223614663118497,1.993295427382691e-06,3.1842949965721346e-07,1.6748659845688962e-06,0.00033450350747443736,1.373869395138172e-06,1.971165147551801e-06,0.0008559974958188832,,0.5724100470542908,16605
,,,,,,,,,,,0.0005,,16606
