epoch,loss,loss/Rt,loss/data,loss/ic,loss/res,loss/sigma,lr,step
,,,,,,,7.8125e-06,28740
479,1.748439073562622,1.7800084352493286,1.7483962774276733,3.5073395299178856e-09,4.319072832004167e-05,0.5696960091590881,,28799
,,,,,,,7.8125e-06,28800
480,1.7484287023544312,1.7789523601531982,1.7483857870101929,3.5045204516137574e-09,4.279128188500181e-05,0.5696353316307068,,28859
,,,,,,,7.8125e-06,28860
481,1.7484180927276611,1.7779064178466797,1.7483751773834229,3.5000542464302953e-09,4.240072667016648e-05,0.5695746541023254,,28919
,,,,,,,7.8125e-06,28920
482,1.7484047412872314,1.7768715620040894,1.7483623027801514,3.493237255014492e-09,4.201456977170892e-05,0.569513201713562,,28979
,,,,,,,7.8125e-06,28980
483,1.7483917474746704,1.7758469581604004,1.7483502626419067,3.490423061691672e-09,4.163676203461364e-05,0.5694512724876404,,29039
,,,,,,,7.8125e-06,29040
484,1.7483805418014526,1.7748336791992188,1.7483398914337158,3.4857297048773717e-09,4.1263785533374175e-05,0.5693888068199158,,29099
,,,,,,,7.8125e-06,29100
485,1.7483675479888916,1.7738323211669922,1.7483271360397339,3.4786904468120383e-09,4.089871799806133e-05,0.569325864315033,,29159
,,,,,,,7.8125e-06,29160
486,1.7483556270599365,1.772840976715088,1.7483155727386475,3.475881138470527e-09,4.053861994179897e-05,0.5692623257637024,,29219
,,,,,,,7.8125e-06,29220
487,1.748344898223877,1.7718604803085327,1.7483049631118774,3.471431586632434e-09,4.0185972466133535e-05,0.5691983103752136,,29279
,,,,,,,7.8125e-06,29280
488,1.748331904411316,1.7708910703659058,1.7482916116714478,3.46440942600168e-09,3.9838058000896126e-05,0.5691338181495667,,29339
,,,,,,,7.8125e-06,29340
489,1.7483199834823608,1.7699335813522339,1.74828040599823,3.461838815610463e-09,3.949745587306097e-05,0.5690687894821167,,29399
,,,,,,,7.8125e-06,29400
490,1.748308777809143,1.7689881324768066,1.7482695579528809,3.4573979235119623e-09,3.916244168067351e-05,0.5690030455589294,,29459
,,,,,,,7.8125e-06,29460
491,1.7482962608337402,1.7680537700653076,1.7482579946517944,3.450622676481885e-09,3.883368117385544e-05,0.5689370036125183,,29519
,,,,,,,7.8125e-06,29520
492,1.7482844591140747,1.7671289443969727,1.7482460737228394,3.4478253585490393e-09,3.8510966987814754e-05,0.5688701868057251,,29579
,,,,,,,7.8125e-06,29580
493,1.7482727766036987,1.7662166357040405,1.748234510421753,3.44339534663618e-09,3.819453559117392e-05,0.5688031315803528,,29639
,,,,,,,7.8125e-06,29640
494,1.748260259628296,1.7653148174285889,1.7482218742370605,3.4371001600419504e-09,3.788350659306161e-05,0.5687354207038879,,29699
,,,,,,,7.8125e-06,29700
495,1.748249888420105,1.7644239664077759,1.748212456703186,3.433842987732305e-09,3.757896411116235e-05,0.5686671733856201,,29759
,,,,,,,7.8125e-06,29760
496,1.7482383251190186,1.763543725013733,1.7482014894485474,3.429420747380618e-09,3.727908551809378e-05,0.5685983300209045,,29819
,,,,,,,7.8125e-06,29820
497,1.7482258081436157,1.7626749277114868,1.7481884956359863,3.42313644097203e-09,3.6986792110837996e-05,0.5685290694236755,,29879
,,,,,,,3.90625e-06,29880
498,1.7481131553649902,1.7609848976135254,1.7480766773223877,3.415462135336611e-09,3.69273911928758e-05,0.5684629678726196,,29939
,,,,,,,3.90625e-06,29940
499,1.7480895519256592,1.7610536813735962,1.7480525970458984,3.4129081782907633e-09,3.6545712646329775e-05,0.5684105753898621,,29999
,,,,,,,3.90625e-06,30000
500,1.748073935508728,1.760585904121399,1.748037576675415,3.409893700734301e-09,3.637545887613669e-05,0.5683685541152954,,30059
,,,,,,,3.90625e-06,30060
501,1.7480614185333252,1.7601131200790405,1.7480241060256958,3.407109927522356e-09,3.6223518691258505e-05,0.5683279037475586,,30119
,,,,,,,3.90625e-06,30120
502,1.748049259185791,1.7596514225006104,1.7480131387710571,3.4040934515644494e-09,3.607414328143932e-05,0.5682871341705322,,30179
,,,,,,,3.90625e-06,30180
503,1.748040795326233,1.7591969966888428,1.7480045557022095,3.4029350448605555e-09,3.5925389965996146e-05,0.568246066570282,,30239
,,,,,,,3.90625e-06,30240
504,1.7480311393737793,1.7587472200393677,1.747995138168335,3.3996918613610205e-09,3.5777611628873274e-05,0.5682045817375183,,30299
,,,,,,,3.90625e-06,30300
505,1.748020052909851,1.758303165435791,1.7479846477508545,3.3959890455292907e-09,3.562959318514913e-05,0.5681633353233337,,30359
,,,,,,,3.90625e-06,30360
506,1.7480146884918213,1.7578624486923218,1.7479790449142456,3.393210157298654e-09,3.548257518559694e-05,0.5681215524673462,,30419
,,,,,,,3.90625e-06,30420
507,1.7480058670043945,1.7574262619018555,1.7479703426361084,3.390197900188241e-09,3.5335728171048686e-05,0.5680796504020691,,30479
,,,,,,,3.90625e-06,30480
508,1.7479995489120483,1.7569941282272339,1.7479643821716309,3.389273306453333e-09,3.519016900099814e-05,0.5680378675460815,,30539
,,,,,,,3.90625e-06,30540
509,1.7479934692382812,1.756564736366272,1.7479578256607056,3.386037006336551e-09,3.5044868127442896e-05,0.5679959058761597,,30599
,,,,,,,3.90625e-06,30600
510,1.7479852437973022,1.756138563156128,1.747950553894043,3.3823410738875737e-09,3.4900953323813155e-05,0.5679540038108826,,30659
,,,,,,,3.90625e-06,30660
511,1.747979998588562,1.7557151317596436,1.747944712638855,3.3800306997733287e-09,3.4757438697852194e-05,0.5679118633270264,,30719
,,,,,,,3.90625e-06,30720
512,1.747972846031189,1.7552947998046875,1.7479389905929565,3.376332990967512e-09,3.4615361073520035e-05,0.5678699016571045,,30779
,,,,,,,3.90625e-06,30780
513,1.7479685544967651,1.7548778057098389,1.7479333877563477,3.375640433844751e-09,3.447397466516122e-05,0.5678277015686035,,30839
,,,,,,,3.90625e-06,30840
514,1.747960090637207,1.7544622421264648,1.7479262351989746,3.373333168354975e-09,3.433394158491865e-05,0.5677856802940369,,30899
,,,,,,,3.90625e-06,30900
515,1.7479537725448608,1.7540487051010132,1.7479197978973389,3.369642120887306e-09,3.419483618927188e-05,0.5677434206008911,,30959
,,,,,,,3.90625e-06,30960
516,1.7479493618011475,1.7536375522613525,1.7479150295257568,3.3673366317543696e-09,3.405700044822879e-05,0.5677012801170349,,31019
,,,,,,,3.90625e-06,31020
517,1.747942328453064,1.753227710723877,1.7479079961776733,3.36410721502034e-09,3.3920674468390644e-05,0.5676590800285339,,31079
,,,,,,,3.90625e-06,31080
518,1.7479373216629028,1.7528202533721924,1.7479043006896973,3.362262246398018e-09,3.378594556124881e-05,0.5676167607307434,,31139
,,,,,,,3.90625e-06,31140
519,1.7479315996170044,1.7524147033691406,1.7478981018066406,3.361340761287579e-09,3.36523589794524e-05,0.5675745010375977,,31199
,,,,,,,3.90625e-06,31200
520,1.7479257583618164,1.752010703086853,1.7478927373886108,3.3583473779685846e-09,3.352003113832325e-05,0.5675321221351624,,31259
,,,,,,,3.90625e-06,31260
521,1.7479207515716553,1.7516083717346191,1.7478877305984497,3.354895250495815e-09,3.338938768138178e-05,0.5674898624420166,,31319
,,,,,,,3.90625e-06,31320
522,1.7479149103164673,1.7512081861495972,1.7478811740875244,3.352594424299582e-09,3.3260072086704895e-05,0.5674476027488708,,31379
,,,,,,,3.90625e-06,31380
523,1.7479095458984375,1.7508095502853394,1.7478759288787842,3.3489111483930856e-09,3.313248453196138e-05,0.5674051642417908,,31439
,,,,,,,3.90625e-06,31440
524,1.7479031085968018,1.7504119873046875,1.747869849205017,3.3482216998947933e-09,3.300644311821088e-05,0.5673626065254211,,31499
,,,,,,,3.90625e-06,31500
525,1.7478972673416138,1.7500165700912476,1.747865080833435,3.3468432469874188e-09,3.2881638617254794e-05,0.5673201680183411,,31559
,,,,,,,3.90625e-06,31560
526,1.747891902923584,1.7496229410171509,1.747859239578247,3.344315713249557e-09,3.275906783528626e-05,0.567277729511261,,31619
,,,,,,,3.90625e-06,31620
527,1.7478868961334229,1.7492307424545288,1.7478543519973755,3.3411011735040574e-09,3.2637311960570514e-05,0.5672350525856018,,31679
,,,,,,,3.90625e-06,31680
528,1.747881293296814,1.7488404512405396,1.7478487491607666,3.339034826410625e-09,3.251776797696948e-05,0.567192554473877,,31739
,,,,,,,3.90625e-06,31740
529,1.7478761672973633,1.7484521865844727,1.7478433847427368,3.3351295058992037e-09,3.2399166229879484e-05,0.567149817943573,,31799
,,,,,,,3.90625e-06,31800
530,1.747870922088623,1.7480649948120117,1.747838020324707,3.3346712058346384e-09,3.2282543543260545e-05,0.567107081413269,,31859
,,,,,,,3.90625e-06,31860
531,1.7478646039962769,1.7476794719696045,1.7478322982788086,3.333753939571693e-09,3.2167448807740584e-05,0.5670642256736755,,31919
,,,,,,,3.90625e-06,31920
532,1.747859001159668,1.7472953796386719,1.7478275299072266,3.3312317349043497e-09,3.205366010661237e-05,0.5670214295387268,,31979
,,,,,,,3.90625e-06,31980
533,1.7478530406951904,1.7469125986099243,1.74782133102417,3.3287093081924013e-09,3.1941497582010925e-05,0.5669785737991333,,32039
,,,,,,,3.90625e-06,32040
534,1.7478480339050293,1.746532678604126,1.7478169202804565,3.326189768060317e-09,3.1830866646487266e-05,0.5669355988502502,,32099
,,,,,,,3.90625e-06,32100
535,1.7478420734405518,1.7461538314819336,1.7478097677230835,3.323669561794418e-09,3.17216690746136e-05,0.5668925642967224,,32159
,,,,,,,3.90625e-06,32160
536,1.7478365898132324,1.745776891708374,1.747805118560791,3.321148689394704e-09,3.161403947160579e-05,0.5668494701385498,,32219
,,,,,,,3.90625e-06,32220
537,1.7478315830230713,1.7454004287719727,1.7478004693984985,3.3204623495208807e-09,3.150802876916714e-05,0.5668063759803772,,32279
,,,,,,,3.90625e-06,32280
538,1.7478253841400146,1.7450262308120728,1.7477937936782837,3.3190894477286292e-09,3.140369153697975e-05,0.5667631030082703,,32339
,,,,,,,3.90625e-06,32340
539,1.747819185256958,1.7446541786193848,1.747788429260254,3.316572128042594e-09,3.1300383852794766e-05,0.5667199492454529,,32399
,,,,,,,3.90625e-06,32400
540,1.7478139400482178,1.7442831993103027,1.747782588005066,3.3140561406241886e-09,3.11987278109882e-05,0.5666766166687012,,32459
,,,,,,,3.90625e-06,32460
541,1.7478095293045044,1.7439148426055908,1.7477779388427734,3.3117697473272756e-09,3.109852332272567e-05,0.5666333436965942,,32519
,,,,,,,3.90625e-06,32520
542,1.7478045225143433,1.7435483932495117,1.7477737665176392,3.3090248319211923e-09,3.099927926086821e-05,0.5665899515151978,,32579
,,,,,,,3.90625e-06,32580
543,1.7477995157241821,1.7431832551956177,1.7477679252624512,3.307423224185868e-09,3.090163954766467e-05,0.5665464401245117,,32639
,,,,,,,3.90625e-06,32640
544,1.7477929592132568,1.742820143699646,1.7477620840072632,3.3067382165796744e-09,3.080541137023829e-05,0.5665029883384705,,32699
,,,,,,,3.90625e-06,32700
545,1.747787594795227,1.7424588203430176,1.7477573156356812,3.305368201367287e-09,3.0710536520928144e-05,0.5664592981338501,,32759
,,,,,,,3.90625e-06,32760
546,1.7477821111679077,1.7420988082885742,1.747750997543335,3.303312956504101e-09,3.061670940951444e-05,0.566415548324585,,32819
,,,,,,,3.90625e-06,32820
547,1.7477765083312988,1.7417415380477905,1.747746467590332,3.3012577116409147e-09,3.052426109206863e-05,0.5663719177246094,,32879
,,,,,,,3.90625e-06,32880
548,1.747770071029663,1.7413854598999023,1.7477397918701172,3.298747941471447e-09,3.043328433705028e-05,0.5663281679153442,,32939
,,,,,,,3.90625e-06,32940
549,1.747766137123108,1.7410318851470947,1.747735857963562,3.2966942509204955e-09,3.034320798178669e-05,0.5662842392921448,,32999
,,,,,,,3.90625e-06,33000
550,1.7477599382400513,1.7406797409057617,1.7477302551269531,3.2939551086741403e-09,3.025401383638382e-05,0.5662402510643005,,33059
,,,,,,,3.90625e-06,33060
551,1.747753620147705,1.7403305768966675,1.7477238178253174,3.293499473144834e-09,3.0166158467181958e-05,0.5661962628364563,,33119
,,,,,,,3.90625e-06,33120
552,1.747750997543335,1.7399823665618896,1.747720718383789,3.292815575761665e-09,3.0079265343374573e-05,0.5661522746086121,,33179
,,,,,,,3.90625e-06,33180
553,1.7477433681488037,1.739635944366455,1.747713565826416,3.2909923675106256e-09,2.999379466928076e-05,0.5661081075668335,,33239
,,,,,,,1.953125e-06,33240
554,1.7476860284805298,1.7392771244049072,1.7476564645767212,3.2843823216666124e-09,3.0074887035880238e-05,0.5660670399665833,,33299
,,,,,,,1.953125e-06,33300
555,1.7476789951324463,1.739361047744751,1.7476494312286377,3.282330629517105e-09,2.994580972881522e-05,0.5660416483879089,,33359
,,,,,,,1.953125e-06,33360
556,1.7476757764816284,1.7391968965530396,1.7476463317871094,3.282330629517105e-09,2.9875840482418425e-05,0.5660172700881958,,33419
,,,,,,,1.953125e-06,33420
557,1.7476705312728882,1.7390347719192505,1.7476404905319214,3.282330629517105e-09,2.9818087568855844e-05,0.5659936666488647,,33479
,,,,,,,1.953125e-06,33480
558,1.7476664781570435,1.7388674020767212,1.7476370334625244,3.282330629517105e-09,2.9765389626845717e-05,0.565970242023468,,33539
,,,,,,,1.953125e-06,33540
559,1.7476615905761719,1.738696575164795,1.7476330995559692,3.282330629517105e-09,2.9714996344409883e-05,0.5659471750259399,,33599
,,,,,,,1.953125e-06,33600
560,1.747658371925354,1.7385241985321045,1.747628927230835,3.2818758821662186e-09,2.9666472983080894e-05,0.5659239292144775,,33659
,,,,,,,1.953125e-06,33660
561,1.747654914855957,1.738350749015808,1.7476248741149902,3.2809663874644457e-09,2.9618857297464274e-05,0.5659008622169495,,33719
,,,,,,,1.953125e-06,33720
562,1.7476508617401123,1.7381759881973267,1.7476205825805664,3.280284266438116e-09,2.9572205676231533e-05,0.5658777952194214,,33779
,,,,,,,1.953125e-06,33780
563,1.7476462125778198,1.7380006313323975,1.7476166486740112,3.2800568927626728e-09,2.9526017897296697e-05,0.565854549407959,,33839
,,,,,,,1.953125e-06,33840
564,1.7476435899734497,1.7378249168395996,1.7476146221160889,3.2796021454117863e-09,2.948059409391135e-05,0.5658314824104309,,33899
,,,,,,,1.953125e-06,33900
565,1.7476396560668945,1.7376487255096436,1.7476098537445068,3.27846527703457e-09,2.9435566830215976e-05,0.5658080577850342,,33959
,,,,,,,1.953125e-06,33960
566,1.747636079788208,1.737472653388977,1.7476067543029785,3.276191318235533e-09,2.939083606179338e-05,0.5657849311828613,,34019
,,,,,,,1.953125e-06,34020
567,1.7476344108581543,1.7372965812683105,1.7476049661636353,3.2739175814811006e-09,2.934671465482097e-05,0.5657615661621094,,34079
,,,,,,,1.953125e-06,34080
568,1.7476310729980469,1.7371207475662231,1.747601866722107,3.2727807131038844e-09,2.9303168048500083e-05,0.5657382607460022,,34139
,,,,,,,1.953125e-06,34140
569,1.747628092765808,1.736944317817688,1.747598648071289,3.2716438447266682e-09,2.925975786638446e-05,0.5657148361206055,,34199
,,,,,,,1.953125e-06,34200
570,1.747624397277832,1.7367690801620483,1.7475961446762085,3.2686879869459062e-09,2.9216977054602467e-05,0.5656915307044983,,34259
,,,,,,,1.953125e-06,34260
571,1.7476218938827515,1.7365936040878296,1.747592806816101,3.2686879869459062e-09,2.917450365202967e-05,0.5656681656837463,,34319
,,,,,,,1.953125e-06,34320
572,1.7476178407669067,1.7364180088043213,1.7475887537002563,3.2686879869459062e-09,2.9132312192814425e-05,0.5656447410583496,,34379
,,,,,,,1.953125e-06,34380
573,1.7476166486740112,1.7362430095672607,1.7475879192352295,3.2686879869459062e-09,2.909067552536726e-05,0.5656211376190186,,34439
,,,,,,,1.953125e-06,34440
574,1.7476130723953247,1.7360680103302002,1.747584581375122,3.2686879869459062e-09,2.9049315344309434e-05,0.5655978322029114,,34499
,,,,,,,1.953125e-06,34500
575,1.7476098537445068,1.735893726348877,1.7475810050964355,3.2686879869459062e-09,2.9008244382566772e-05,0.5655742287635803,,34559
,,,,,,,1.953125e-06,34560
576,1.7476075887680054,1.7357194423675537,1.7475786209106445,3.267779602467158e-09,2.896765545301605e-05,0.5655508041381836,,34619
,,,,,,,1.953125e-06,34620
577,1.7476048469543457,1.7355453968048096,1.7475758790969849,3.267098369619248e-09,2.8927173843840137e-05,0.5655273199081421,,34679
,,,,,,,1.953125e-06,34680
578,1.7476015090942383,1.735371708869934,1.7475731372833252,3.2666442884021762e-09,2.8887063308502547e-05,0.565503716468811,,34739
,,,,,,,1.953125e-06,34740
579,1.7476005554199219,1.7351982593536377,1.7475719451904297,3.266417136771338e-09,2.8847322028013878e-05,0.5654802322387695,,34799
,,,,,,,1.953125e-06,34800
580,1.747597336769104,1.7350257635116577,1.7475687265396118,3.265735903923428e-09,2.880825923057273e-05,0.5654566884040833,,34859
,,,,,,,1.953125e-06,34860
581,1.747593879699707,1.7348533868789673,1.7475651502609253,3.264601255992261e-09,2.876918006222695e-05,0.5654332041740417,,34919
,,,,,,,1.953125e-06,34920
582,1.7475918531417847,1.7346813678741455,1.7475616931915283,3.262785819302394e-09,2.8730348276440054e-05,0.5654096603393555,,34979
,,,,,,,1.953125e-06,34980
583,1.7475887537002563,1.7345094680786133,1.7475591897964478,3.2602895938538268e-09,2.86921022052411e-05,0.5653859376907349,,35039
,,,,,,,1.953125e-06,35040
584,1.7475858926773071,1.7343379259109497,1.7475577592849731,3.2596088050951266e-09,2.8653919798671268e-05,0.5653623938560486,,35099
,,,,,,,1.953125e-06,35100
585,1.7475841045379639,1.734167456626892,1.7475554943084717,3.2582472275777263e-09,2.8616150302696042e-05,0.5653389692306519,,35159
,,,,,,,1.953125e-06,35160
586,1.7475807666778564,1.7339966297149658,1.747551441192627,3.2564317908878593e-09,2.857874642359093e-05,0.5653152465820312,,35219
,,,,,,,1.953125e-06,35220
587,1.747577428817749,1.7338265180587769,1.7475489377975464,3.255070213370459e-09,2.8541136998683214e-05,0.5652916431427002,,35279
,,,,,,,1.953125e-06,35280
588,1.7475755214691162,1.7336572408676147,1.7475475072860718,3.255070213370459e-09,2.8504295187303796e-05,0.5652680397033691,,35339
,,,,,,,1.953125e-06,35340
589,1.7475732564926147,1.7334879636764526,1.7475451231002808,3.255070213370459e-09,2.8467336960602552e-05,0.5652444958686829,,35399
,,,,,,,1.953125e-06,35400
590,1.7475709915161133,1.7333191633224487,1.7475425004959106,3.255070213370459e-09,2.843123729689978e-05,0.5652207732200623,,35459
,,,,,,,1.953125e-06,35460
591,1.747567892074585,1.7331507205963135,1.7475394010543823,3.255070213370459e-09,2.8395046683726832e-05,0.5651971697807312,,35519
,,,,,,,1.953125e-06,35520
592,1.7475653886795044,1.7329823970794678,1.7475372552871704,3.255070213370459e-09,2.835887426044792e-05,0.5651734471321106,,35579
,,,,,,,1.953125e-06,35580
593,1.7475639581680298,1.7328156232833862,1.7475361824035645,3.2543912009685982e-09,2.8323353035375476e-05,0.5651498436927795,,35639
,,,,,,,1.953125e-06,35640
594,1.747560739517212,1.7326486110687256,1.7475327253341675,3.2537115224329227e-09,2.828805554599967e-05,0.5651261806488037,,35699
,,,,,,,1.953125e-06,35700
595,1.7475582361221313,1.7324825525283813,1.7475297451019287,3.2532589955280855e-09,2.8252554329810664e-05,0.5651025176048279,,35759
,,,,,,,1.953125e-06,35760
596,1.747556209564209,1.7323166131973267,1.7475281953811646,3.253032065941852e-09,2.8217424187459983e-05,0.5650786757469177,,35819
,,,,,,,1.953125e-06,35820
597,1.7475532293319702,1.7321515083312988,1.7475248575210571,3.2528060245340384e-09,2.8182468668092042e-05,0.5650551915168762,,35879
,,,,,,,1.953125e-06,35880
598,1.7475510835647583,1.731987476348877,1.7475228309631348,3.252126345998363e-09,2.8147695047664456e-05,0.5650313496589661,,35939
,,,,,,,1.953125e-06,35940
599,1.7475491762161255,1.731823444366455,1.7475210428237915,3.250994362602455e-09,2.811341437336523e-05,0.565007746219635,,35999
,,,,,,,1.953125e-06,36000
600,1.7475464344024658,1.7316604852676392,1.7475181818008423,3.2494087420786855e-09,2.8079057301511057e-05,0.564984142780304,,36059
,,,,,,,1.953125e-06,36060
601,1.747543454170227,1.7314966917037964,1.7475159168243408,3.2469178457006365e-09,2.804488394758664e-05,0.5649604201316833,,36119
,,,,,,,1.953125e-06,36120
602,1.7475426197052002,1.7313340902328491,1.7475146055221558,3.246238167164961e-09,2.8010859750793315e-05,0.5649366974830627,,36179
,,,,,,,1.953125e-06,36180
603,1.7475402355194092,1.7311725616455078,1.7475123405456543,3.245106183769053e-09,2.7977126592304558e-05,0.5649129748344421,,36239
,,,,,,,1.953125e-06,36240
604,1.7475382089614868,1.7310105562210083,1.7475097179412842,3.244200241780959e-09,2.794357897073496e-05,0.5648892521858215,,36299
,,,,,,,1.953125e-06,36300
605,1.7475351095199585,1.7308495044708252,1.7475072145462036,3.2414828599058865e-09,2.7910076823900454e-05,0.5648655295372009,,36359
,,,,,,,1.953125e-06,36360
606,1.7475327253341675,1.7306888103485107,1.7475048303604126,3.2414828599058865e-09,2.7876634703716263e-05,0.5648416876792908,,36419
,,,,,,,1.953125e-06,36420
607,1.7475296258926392,1.7305296659469604,1.7475011348724365,3.2414828599058865e-09,2.7843594580190256e-05,0.5648179650306702,,36479
,,,,,,,1.953125e-06,36480
608,1.7475281953811646,1.7303693294525146,1.747499942779541,3.2414828599058865e-09,2.781074908853043e-05,0.5647942423820496,,36539
,,,,,,,1.953125e-06,36540
609,1.747524380683899,1.7302100658416748,1.7474958896636963,3.2414828599058865e-09,2.7777829018305056e-05,0.564770519733429,,36599
,,,,,,,1e-06,36600
610,1.7474989891052246,1.730265498161316,1.747471570968628,3.2414828599058865e-09,2.7845106160384603e-05,0.5647480487823486,,36659
,,,,,,,1e-06,36660
611,1.7474967241287231,1.7301394939422607,1.747469425201416,3.2414828599058865e-09,2.7739755751099437e-05,0.5647351145744324,,36719
,,,,,,,1e-06,36720
612,1.7474944591522217,1.7300587892532349,1.747466802597046,3.2414828599058865e-09,2.771515937638469e-05,0.5647221207618713,,36779
,,,,,,,1e-06,36780
613,1.747493863105774,1.7299823760986328,1.747465968132019,3.2414828599058865e-09,2.76905921055004e-05,0.5647093057632446,,36839
,,,,,,,1e-06,36840
614,1.747491717338562,1.7299057245254517,1.747463345527649,3.2414828599058865e-09,2.7667241738527082e-05,0.5646966099739075,,36899
,,,,,,,1e-06,36900
615,1.747489094734192,1.729828953742981,1.7474620342254639,3.2414828599058865e-09,2.7644327929010615e-05,0.5646839737892151,,36959
,,,,,,,1e-06,36960
616,1.747487187385559,1.7297513484954834,1.7474600076675415,3.2414828599058865e-09,2.7622141715255566e-05,0.5646713972091675,,37019
,,,,,,,1e-06,37020
617,1.7474861145019531,1.7296735048294067,1.7474582195281982,3.2414828599058865e-09,2.7600404791883193e-05,0.5646589398384094,,37079
,,,,,,,1e-06,37080
618,1.7474851608276367,1.729594349861145,1.7474579811096191,3.2414828599058865e-09,2.7578573281061836e-05,0.564646303653717,,37139
,,,,,,,1e-06,37140
619,1.747484564781189,1.7295162677764893,1.747456669807434,3.2414828599058865e-09,2.7557171051739715e-05,0.5646337866783142,,37199
,,,,,,,1e-06,37200
620,1.747482419013977,1.7294365167617798,1.747454047203064,3.24080540181626e-09,2.7536127163330093e-05,0.5646212100982666,,37259
,,,,,,,1e-06,37260
621,1.7474805116653442,1.729357123374939,1.7474526166915894,3.240127721682029e-09,2.751522697508335e-05,0.5646088123321533,,37319
,,,,,,,1e-06,37320
622,1.7474788427352905,1.7292771339416504,1.7474511861801147,3.2396758609110066e-09,2.749453778960742e-05,0.5645962953567505,,37379
,,,,,,,1e-06,37380
623,1.7474788427352905,1.7291982173919678,1.7474511861801147,3.239450041547798e-09,2.747378675849177e-05,0.5645838379859924,,37439
,,,,,,,1e-06,37440
624,1.7474770545959473,1.7291183471679688,1.7474499940872192,3.239224222184589e-09,2.7453363145468757e-05,0.5645712614059448,,37499
,,,,,,,1e-06,37500
625,1.7474751472473145,1.729038119316101,1.7474476099014282,3.238546542050358e-09,2.743277400441002e-05,0.5645589232444763,,37559
,,,,,,,1e-06,37560
626,1.7474753856658936,1.728958010673523,1.7474477291107178,3.2374163350112894e-09,2.7412655981606804e-05,0.5645464062690735,,37619
,,,,,,,1e-06,37620
627,1.747473120689392,1.728878140449524,1.7474451065063477,3.2360603086090123e-09,2.7392030460759997e-05,0.564534068107605,,37679
,,,,,,,1e-06,37680
628,1.7474725246429443,1.7287977933883667,1.7474453449249268,3.234026824117109e-09,2.7371865144232288e-05,0.5645214915275574,,37739
,,,,,,,1e-06,37740
629,1.747470498085022,1.7287170886993408,1.7474435567855835,3.2328968391226454e-09,2.7351652533980086e-05,0.5645090341567993,,37799
,,,,,,,1e-06,37800
630,1.747469186782837,1.7286373376846313,1.7474420070648193,3.2319928955359956e-09,2.7331290766596794e-05,0.5644965171813965,,37859
,,,,,,,1e-06,37860
631,1.747468113899231,1.728556752204895,1.7474404573440552,3.231088729904741e-09,2.73113382718293e-05,0.5644838809967041,,37919
,,,,,,,1e-06,37920
632,1.7474666833877563,1.7284765243530273,1.747438907623291,3.2297327035024637e-09,2.7291302103549242e-05,0.5644716024398804,,37979
,,,,,,,1e-06,37980
633,1.747464656829834,1.728395938873291,1.7474370002746582,3.227924594284559e-09,2.727134051383473e-05,0.5644590854644775,,38039
,,,,,,,1e-06,38040
634,1.747464895248413,1.7283164262771606,1.7474377155303955,3.227924594284559e-09,2.7251315259491093e-05,0.5644465088844299,,38099
,,,,,,,1e-06,38100
635,1.747464895248413,1.7282358407974243,1.7474368810653687,3.227924594284559e-09,2.7231571948505007e-05,0.5644339323043823,,38159
,,,,,,,1e-06,38160
636,1.7474619150161743,1.728155493736267,1.747434377670288,3.227924594284559e-09,2.721185410337057e-05,0.5644213557243347,,38219
,,,,,,,1e-06,38220
637,1.7474607229232788,1.728074550628662,1.7474329471588135,3.227924594284559e-09,2.7192138077225536e-05,0.5644089579582214,,38279
,,,,,,,1e-06,38280
638,1.7474591732025146,1.7279947996139526,1.7474312782287598,3.227924594284559e-09,2.7172340196557343e-05,0.564396321773529,,38339
,,,,,,,1e-06,38340
639,1.7474573850631714,1.7279146909713745,1.7474299669265747,3.227924594284559e-09,2.7152589609613642e-05,0.5643838047981262,,38399
,,,,,,,1e-06,38400
640,1.7474560737609863,1.7278354167938232,1.7474292516708374,3.227924594284559e-09,2.713313006097451e-05,0.5643712282180786,,38459
,,,,,,,1e-06,38460
641,1.7474552392959595,1.7277551889419556,1.7474281787872314,3.227924594284559e-09,2.7113552278024144e-05,0.5643588304519653,,38519
,,,,,,,1e-06,38520
642,1.7474539279937744,1.7276753187179565,1.7474268674850464,3.227924594284559e-09,2.7094329198007472e-05,0.5643463730812073,,38579
,,,,,,,1e-06,38580
643,1.747451663017273,1.727595329284668,1.7474244832992554,3.227924594284559e-09,2.7075149773736484e-05,0.5643337368965149,,38639
,,,,,,,1e-06,38640
644,1.7474517822265625,1.7275162935256958,1.747424840927124,3.227924594284559e-09,2.7056077669840306e-05,0.5643211603164673,,38699
,,,,,,,1e-06,38700
645,1.7474493980407715,1.7274366617202759,1.747422695159912,3.227924594284559e-09,2.7036890969611704e-05,0.5643085241317749,,38759
,,,,,,,1e-06,38760
646,1.7474507093429565,1.727357268333435,1.7474236488342285,3.227924594284559e-09,2.7017946194973774e-05,0.5642960071563721,,38819
,,,,,,,1e-06,38820
647,1.7474477291107178,1.7272779941558838,1.7474209070205688,3.227924594284559e-09,2.6998954126611352e-05,0.5642833113670349,,38879
,,,,,,,1e-06,38880
648,1.7474467754364014,1.727198600769043,1.7474201917648315,3.227924594284559e-09,2.6980076654581353e-05,0.5642707347869873,,38939
,,,,,,,1e-06,38940
649,1.7474454641342163,1.72711980342865,1.7474192380905151,3.227924594284559e-09,2.6961122784996405e-05,0.564258337020874,,38999
,,,,,,,1e-06,39000
